label,level_norm,level_label,dimension,weight,is_base_change,is_CM,sealed,eigs25
2.2.5.1-31.1-a,31,31.1,1,"[2, 2]",no,no,0,"[-3, -2, 2, 4, -4, -4, 4, -2, -2, -1, 8, -6, -6, 2, 12, -4, 6, -2, 0, -8, 0, 16, -6, 10, 6]"
2.2.5.1-31.2-a,31,31.2,1,"[2, 2]",no,no,0,"[-3, -2, 2, -4, 4, 4, -4, -2, -2, 8, -1, -6, -6, 2, -4, 12, -2, 6, -8, 0, 16, 0, 10, -6, -10]"
2.2.5.1-36.1-a,36,36.1,1,"[2, 2]",yes,no,0,"[-1, -4, -1, 2, 2, 0, 0, 0, 0, -8, -8, 2, 2, 10, -10, -10, 2, 2, 12, 12, 0, 0, 10, 10, -8]"
2.2.5.1-41.1-a,41,41.1,1,"[2, 2]",no,no,0,"[-2, -1, -4, -2, 5, -1, 6, 9, 2, -10, 4, -1, 0, -6, -3, 4, 6, -8, 9, -12, -11, -4, -8, -1, 11]"
2.2.5.1-41.2-a,41,41.2,1,"[2, 2]",no,no,0,"[-2, -1, -4, 5, -2, 6, -1, 2, 9, 4, -10, 0, -1, -6, 4, -3, -8, 6, -12, 9, -4, -11, -1, -8, 4]"
2.2.5.1-45.1-a,45,45.1,1,"[2, 2]",yes,no,0,"[-3, 1, 1, -4, -4, 4, 4, -2, -2, 0, 0, 10, 10, -14, -4, -4, -2, -2, -8, -8, 0, 0, -6, -6, 6]"
2.2.5.1-49.1-a,49,49.1,1,"[2, 2]",yes,no,0,"[0, -4, 5, -3, -3, 0, 0, 5, 5, 2, 2, 2, 2, -1, -10, -10, -8, -8, -8, -8, 5, 5, 0, 0, 12]"
2.2.5.1-55.1-a,55,55.1,1,"[2, 2]",no,no,0,"[-1, -1, -2, 0, -1, -4, 8, 6, -6, 8, -4, 6, -6, 14, -12, 0, -10, 2, 0, 0, -4, 8, 6, -18, -18]"
2.2.5.1-55.2-a,55,55.2,1,"[2, 2]",no,no,0,"[-1, -1, -2, -1, 0, 8, -4, -6, 6, -4, 8, -6, 6, 14, 0, -12, 2, -10, 0, 0, 8, -4, -18, 6, 6]"
2.2.5.1-64.1-a,64,64.1,1,"[2, 2]",yes,no,0,"[0, -2, 2, -4, -4, 4, 4, -2, -2, 0, 0, 2, 2, 10, 12, 12, -10, -10, 8, 8, -16, -16, -6, -6, 6]"
2.2.5.1-71.1-a,71,71.1,1,"[2, 2]",no,no,0,"[-1, 0, -2, 0, 0, -4, 2, -6, 6, 2, 8, 12, 6, -4, -12, 6, -4, -10, -1, 6, 14, -4, 18, 6, -6]"
2.2.5.1-71.2-a,71,71.2,1,"[2, 2]",no,no,0,"[-1, 0, -2, 0, 0, 2, -4, 6, -6, 8, 2, 6, 12, -4, 6, -12, -10, -4, 6, -1, -4, 14, 6, 18, -6]"
2.2.5.1-76.1-a,76,76.1,1,"[2, 2]",no,no,0,"[-1, 1, -5, -3, 2, -1, 5, -10, 5, 7, -3, 2, 2, 0, 0, 10, -8, 12, 7, -8, 5, 15, -15, 0, 7]"
2.2.5.1-76.1-b,76,76.1,1,"[2, 2]",no,no,0,"[1, -3, 1, 3, -6, 1, -7, -6, 3, 5, 5, 6, 6, -4, -12, 6, 8, 8, -9, 0, -1, -1, 9, 0, -15]"
2.2.5.1-76.2-a,76,76.2,1,"[2, 2]",no,no,0,"[-1, 1, -5, 2, -3, 5, -1, 5, -10, -3, 7, 2, 2, 0, 10, 0, 12, -8, -8, 7, 15, 5, 0, -15, -18]"
2.2.5.1-76.2-b,76,76.2,1,"[2, 2]",no,no,0,"[1, -3, 1, -6, 3, -7, 1, 3, -6, 5, 5, 6, 6, -4, 6, -12, 8, 8, 0, -9, -1, -1, 0, 9, -6]"
2.2.5.1-79.1-a,79,79.1,1,"[2, 2]",no,no,0,"[1, -2, -2, 0, -4, 8, 4, -2, 6, -8, 0, -2, 2, -2, -4, 4, 14, 10, 12, -16, -1, 8, 18, -14, 6]"
2.2.5.1-79.2-a,79,79.2,1,"[2, 2]",no,no,0,"[1, -2, -2, -4, 0, 4, 8, 6, -2, 0, -8, 2, -2, -2, 4, -4, 10, 14, -16, 12, 8, -1, -14, 18, -10]"
2.2.5.1-80.1-a,80,80.1,1,"[2, 2]",yes,no,0,"[0, -1, -2, 0, 0, -4, -4, 6, 6, -4, -4, 6, 6, -10, 12, 12, 2, 2, -12, -12, 8, 8, -6, -6, 6]"
2.2.5.1-81.1-a,81,81.1,1,"[2, 2]",yes,yes,0,"[-1, 0, 0, 0, 0, -4, -4, 0, 0, 8, 8, 0, 0, 14, 0, 0, 2, 2, 0, 0, -16, -16, 0, 0, 0]"
2.2.5.1-89.1-a,89,89.1,1,"[2, 2]",no,no,0,"[-1, 0, 4, 0, -6, -4, 2, 6, 6, -4, -4, 0, 6, -4, 0, 12, -4, 14, 0, 12, 2, -16, -1, 6, -6]"
2.2.5.1-89.2-a,89,89.2,1,"[2, 2]",no,no,0,"[-1, 0, 4, -6, 0, 2, -4, 6, 6, -4, -4, 6, 0, -4, 12, 0, 14, -4, 12, 0, -16, 2, 6, -1, -18]"
2.2.5.1-95.1-a,95,95.1,1,"[2, 2]",no,no,0,"[-1, 1, -2, 0, 0, 1, -4, 6, -6, -4, 8, -6, -6, 2, 12, 12, -10, 14, 0, 12, -16, 8, -6, 6, 6]"
2.2.5.1-95.2-a,95,95.2,1,"[2, 2]",no,no,0,"[-1, 1, -2, 0, 0, -4, 1, -6, 6, 8, -4, -6, -6, 2, 12, 12, 14, -10, 12, 0, 8, -16, 6, -6, 6]"
2.2.5.1-99.1-a,99,99.1,1,"[2, 2]",no,no,0,"[1, -2, 1, 1, -4, 4, -4, 6, -2, 8, -8, -6, 2, 2, 12, 12, -2, -2, 8, -8, 8, 16, 2, -14, -10]"
2.2.5.1-99.2-a,99,99.2,1,"[2, 2]",no,no,0,"[1, -2, 1, -4, 1, -4, 4, -2, 6, -8, 8, 2, -6, 2, 12, 12, -2, -2, -8, 8, 16, 8, -14, 2, -2]"
2.2.5.1-100.1-a,100,100.1,1,"[2, 2]",yes,no,0,"[-1, 0, 5, -3, -3, -5, -5, 0, 0, 2, 2, -3, -3, 10, 0, 0, 2, 2, 12, 12, 10, 10, -15, -15, -18]"
2.2.5.1-100.1-b,100,100.1,1,"[2, 2]",yes,no,0,"[1, 0, -5, -3, -3, 5, 5, 0, 0, 2, 2, -3, -3, -10, 0, 0, 2, 2, 12, 12, -10, -10, 15, 15, -18]"
2.2.5.1-116.1-a,116,116.1,1,"[2, 2]",no,no,0,"[-1, 1, 0, 2, -3, -5, 0, -1, -5, 7, -8, -3, 12, 5, 0, 0, 12, 2, 7, -8, -10, -5, 15, 0, 2]"
2.2.5.1-116.1-b,116,116.1,1,"[2, 2]",no,no,0,"[1, -1, -4, -2, 5, -1, -8, 1, 9, -3, 4, -7, 0, 1, 4, 4, -8, 6, 9, 16, 10, -11, -1, -8, -10]"
2.2.5.1-116.2-a,116,116.2,1,"[2, 2]",no,no,0,"[-1, 1, 0, -3, 2, 0, -5, -5, -1, -8, 7, 12, -3, 5, 0, 0, 2, 12, -8, 7, -5, -10, 0, 15, 17]"
2.2.5.1-116.2-b,116,116.2,1,"[2, 2]",no,no,0,"[1, -1, -4, 5, -2, -8, -1, 9, 1, 4, -3, 0, -7, 1, 4, 4, 6, -8, 16, 9, -11, 10, -8, -1, 11]"
2.2.5.1-121.1-a,121,121.1,1,"[2, 2]",yes,no,0,"[0, 1, -5, 1, 1, 0, 0, 0, 0, 7, 7, -8, -8, -10, 5, 5, 12, 12, -3, -3, -10, -10, 15, 15, 2]"
2.2.5.1-124.1-a,124,124.1,1,"[2, 2]",no,no,0,"[1, 0, -2, -6, 0, 2, 2, 0, 6, 1, -4, 6, -6, 14, -12, 0, 8, -10, -12, 0, 8, 8, 6, -6, 12]"
2.2.5.1-124.2-a,124,124.2,1,"[2, 2]",no,no,0,"[1, 0, -2, 0, -6, 2, 2, 6, 0, -4, 1, -6, 6, 14, 0, -12, -10, 8, 0, -12, 8, 8, -6, 6, 12]"
2.2.5.1-144.1-a,144,144.1,1,"[2, 2]",yes,no,0,"[0, 2, -1, -4, -4, 0, 0, 6, 6, 4, 4, -10, -10, -2, -4, -4, 2, 2, 0, 0, 12, 12, 10, 10, -2]"
2.2.5.1-145.1-a,145,145.1,1,"[2, 2]",no,no,0,"[2, -1, 1, -3, -6, 5, -4, 9, -1, 5, 2, 0, -9, -4, 12, -9, -4, 5, -6, 12, -4, 2, 15, -6, 18]"
2.2.5.1-145.1-b,145,145.1,1,"[2, 2]",no,no,0,"[1, 1, -6, -4, 4, -4, 4, -2, 1, 0, 8, -6, 10, 2, 4, -12, -2, -2, -16, 0, 8, 16, 10, -6, -10]"
2.2.5.1-145.1-c,145,145.1,1,"[2, 2]",no,no,0,"[-2, 1, 3, 5, -2, -1, -8, -5, 1, -3, -10, 0, 7, 8, 4, -3, -8, 13, 2, -12, -4, 10, 13, 6, -10]"
2.2.5.1-145.2-a,145,145.2,1,"[2, 2]",no,no,0,"[2, -1, 1, -6, -3, -4, 5, -1, 9, 2, 5, -9, 0, -4, -9, 12, 5, -4, 12, -6, 2, -4, -6, 15, -3]"
2.2.5.1-145.2-b,145,145.2,1,"[2, 2]",no,no,0,"[1, 1, -6, 4, -4, 4, -4, 1, -2, 8, 0, 10, -6, 2, -12, 4, -2, -2, 0, -16, 16, 8, -6, 10, 6]"
2.2.5.1-145.2-c,145,145.2,1,"[2, 2]",no,no,0,"[-2, 1, 3, -2, 5, -8, -1, 1, -5, -10, -3, 7, 0, 8, -3, 4, 13, -8, -12, 2, 10, -4, 6, 13, -3]"
2.2.5.1-155.1-a,155,155.1,1,"[2, 2]",no,no,0,"[1, -1, -2, 0, 4, 0, -4, -2, -2, -1, -4, 2, 2, -6, -12, 12, 10, -2, -4, 16, -8, 16, 10, 18, -10]"
2.2.5.1-155.2-a,155,155.2,1,"[2, 2]",no,no,0,"[1, -1, -2, 4, 0, -4, 0, -2, -2, -4, -1, 2, 2, -6, 12, -12, -2, 10, 16, -4, 16, -8, 18, 10, -2]"
2.2.5.1-164.1-a,164,164.1,1,"[2, 2]",no,no,0,"[-1, 2, 2, -2, -4, 8, -6, -6, 8, -4, -8, -1, 6, -6, 0, 4, 0, -8, 0, 0, 16, -4, 10, 14, 14]"
2.2.5.1-164.2-a,164,164.2,1,"[2, 2]",no,no,0,"[-1, 2, 2, -4, -2, -6, 8, 8, -6, -8, -4, 6, -1, -6, 4, 0, -8, 0, 0, 0, -4, 16, 14, 10, -8]"
2.2.5.1-171.1-a,171,171.1,1,"[2, 2]",no,no,0,"[-1, 0, 1, 0, 6, 1, -4, -6, 0, -4, -4, -6, 12, -10, 6, -6, 14, 2, -6, 6, 8, -4, 6, 12, -12]"
2.2.5.1-171.2-a,171,171.2,1,"[2, 2]",no,no,0,"[-1, 0, 1, 6, 0, -4, 1, 0, -6, -4, -4, 12, -6, -10, -6, 6, 2, 14, 6, -6, -4, 8, 12, 6, 0]"
2.2.5.1-176.1-a,176,176.1,1,"[2, 2]",no,no,0,"[0, 0, -2, -1, 6, -4, 2, -6, -6, 2, -4, -6, 0, 8, 12, 0, 8, -10, 0, 12, -10, 8, 6, 6, -6]"
2.2.5.1-176.2-a,176,176.2,1,"[2, 2]",no,no,0,"[0, 0, -2, 6, -1, 2, -4, -6, -6, -4, 2, 0, -6, 8, 0, 12, -10, 8, 12, 0, 8, -10, 6, 6, 6]"
2.2.5.1-179.1-a,179,179.1,1,"[2, 2]",no,no,0,"[1, 0, 0, -5, 3, -4, 1, 5, 7, 2, 1, -3, -6, -5, 8, -4, -10, -11, 10, 12, 12, 0, 4, 4, 4]"
2.2.5.1-179.1-b,179,179.1,1,"[2, 2]",no,no,0,"[-1, 0, 4, 3, -3, 8, -1, -3, -9, -10, -7, 3, 6, 5, 0, 12, 2, -13, 6, 0, 8, 8, -12, 0, 0]"
2.2.5.1-179.2-a,179,179.2,1,"[2, 2]",no,no,0,"[1, 0, 0, 3, -5, 1, -4, 7, 5, 1, 2, -6, -3, -5, -4, 8, -11, -10, 12, 10, 0, 12, 4, 4, 0]"
2.2.5.1-179.2-b,179,179.2,1,"[2, 2]",no,no,0,"[-1, 0, 4, -3, 3, -1, 8, -9, -3, -7, -10, 6, 3, 5, 12, 0, -13, 2, 0, 6, 8, 8, 0, -12, -12]"
2.2.5.1-180.1-a,180,180.1,1,"[2, 2]",yes,no,0,"[1, -1, 1, 0, 0, -4, -4, -6, -6, 8, 8, -6, -6, 2, 0, 0, -10, -10, 0, 0, 8, 8, 18, 18, 18]"
2.2.5.1-191.1-a,191,191.1,1,"[2, 2]",no,no,0,"[-3, 2, 2, 0, 4, -4, 4, -2, -10, 0, -8, 2, -10, -2, 0, 12, 10, 14, 12, 0, -16, -4, -14, -6, 6]"
2.2.5.1-191.2-a,191,191.2,1,"[2, 2]",no,no,0,"[-3, 2, 2, 4, 0, 4, -4, -10, -2, -8, 0, -10, 2, -2, 12, 0, 14, 10, 0, 12, -4, -16, -6, -14, -10]"
2.2.5.1-196.1-a,196,196.1,1,"[2, 2]",yes,no,0,"[1, 0, -2, 0, 0, 2, 2, -6, -6, -4, -4, 6, 6, 1, -6, -6, 8, 8, 0, 0, 8, 8, -6, -6, 0]"
2.2.5.1-199.1-a,199,199.1,1,"[2, 2]",no,no,0,"[0, 1, 0, 2, -3, 0, 5, 0, 0, -8, 2, -3, -8, 5, -5, 10, 2, 7, 2, -3, 10, -10, -10, 0, -3]"
2.2.5.1-199.1-b,199,199.1,1,"[2, 2]",no,no,0,"[3, -2, 0, -4, 0, 0, -4, -6, 6, 10, -4, -6, 4, 2, 4, -2, 14, -14, 8, -12, 10, 8, 14, 6, -6]"
2.2.5.1-199.1-c,199,199.1,1,"[2, 2]",no,no,0,"[-4, -3, -2, 0, -3, 2, -7, 6, -6, -4, -4, -3, 12, 5, 3, 0, -10, -1, -12, -3, -10, -10, 0, 12, 9]"
2.2.5.1-199.2-a,199,199.2,1,"[2, 2]",no,no,0,"[0, 1, 0, -3, 2, 5, 0, 0, 0, 2, -8, -8, -3, 5, 10, -5, 7, 2, -3, 2, -10, 10, 0, -10, 2]"
2.2.5.1-199.2-b,199,199.2,1,"[2, 2]",no,no,0,"[3, -2, 0, 0, -4, -4, 0, 6, -6, -4, 10, 4, -6, 2, -2, 4, -14, 14, -12, 8, 8, 10, 6, 14, -10]"
2.2.5.1-199.2-c,199,199.2,1,"[2, 2]",no,no,0,"[-4, -3, -2, -3, 0, -7, 2, -6, 6, -4, -4, 12, -3, 5, 0, 3, -1, -10, -3, -12, -10, -10, 12, 0, -12]"
2.2.5.1-205.1-a,205,205.1,1,"[2, 2]",no,no,0,"[3, -1, -4, -2, 0, 4, -4, -6, -8, 10, -6, -1, 10, 4, 12, 4, 6, 2, 4, -2, -16, -4, -8, -6, -14]"
2.2.5.1-205.1-b,205,205.1,1,"[2, 2]",no,no,0,"[1, 1, 2, -4, -4, -4, 4, -2, 6, 0, 0, 1, -6, 10, 4, -12, -2, 14, 8, -8, -8, 0, 18, -6, 6]"
2.2.5.1-205.1-c,205,205.1,1,"[2, 2]",no,no,0,"[-1, -1, 4, 6, 0, -4, -4, -6, 0, 2, 2, -1, -6, -4, -12, 12, -10, 2, -12, 6, 8, -4, 0, -6, 18]"
2.2.5.1-205.2-a,205,205.2,1,"[2, 2]",no,no,0,"[3, -1, -4, 0, -2, -4, 4, -8, -6, -6, 10, 10, -1, 4, 4, 12, 2, 6, -2, 4, -4, -16, -6, -8, 14]"
2.2.5.1-205.2-b,205,205.2,1,"[2, 2]",no,no,0,"[1, 1, 2, -4, -4, 4, -4, 6, -2, 0, 0, -6, 1, 10, -12, 4, 14, -2, -8, 8, 0, -8, -6, 18, -10]"
2.2.5.1-205.2-c,205,205.2,1,"[2, 2]",no,no,0,"[-1, -1, 4, 0, 6, -4, -4, 0, -6, 2, 2, -6, -1, -4, 12, -12, 2, -10, 6, -12, -4, 8, -6, 0, -18]"
2.2.5.1-209.1-a,209,209.1,1,"[2, 2]",no,no,0,"[-2, 4, 2, -1, -5, 1, -1, 7, 1, -2, -5, -11, -3, -12, 10, -3, -2, 8, 12, -13, -10, 4, -14, 10, 0]"
2.2.5.1-209.1-b,209,209.1,1,"[2, 2]",no,no,0,"[2, 0, -2, 1, -3, -7, 1, 9, 9, -10, 5, -3, 3, 8, -6, -3, 2, -4, 0, 3, 2, 8, 6, 6, 0]"
2.2.5.1-209.1-c,209,209.1,1,"[2, 2]",no,no,0,"[1, -2, 2, -1, 4, 4, -1, -2, -2, -8, -8, 10, -6, -6, 4, 12, -2, -10, 0, 8, 8, -8, 10, 10, 6]"
2.2.5.1-209.2-a,209,209.2,1,"[2, 2]",no,no,0,"[1, 2, -2, -1, -4, -1, 0, 6, -2, 0, 0, 6, 6, 6, 4, 8, -2, -6, 0, -12, 8, -16, 18, 10, -18]"
2.2.5.1-209.2-b,209,209.2,1,"[2, 2]",no,no,0,"[-1, 0, 4, 1, 0, 1, 2, -6, 6, -4, -4, 0, -12, 8, -12, 6, 2, -4, 0, -6, -16, 8, 6, 6, 18]"
2.2.5.1-209.2-c,209,209.2,1,"[2, 2]",no,no,0,"[-3, -4, -4, -1, 0, 1, 2, 2, -10, 4, -8, 0, 0, -12, 4, -10, 6, -4, -8, -14, -8, 16, 14, -6, 10]"
2.2.5.1-209.3-a,209,209.3,1,"[2, 2]",no,no,0,"[1, 2, -2, -4, -1, 0, -1, -2, 6, 0, 0, 6, 6, 6, 8, 4, -6, -2, -12, 0, -16, 8, 10, 18, 6]"
2.2.5.1-209.3-b,209,209.3,1,"[2, 2]",no,no,0,"[-1, 0, 4, 0, 1, 2, 1, 6, -6, -4, -4, -12, 0, 8, 6, -12, -4, 2, -6, 0, 8, -16, 6, 6, 6]"
2.2.5.1-209.3-c,209,209.3,1,"[2, 2]",no,no,0,"[-3, -4, -4, 0, -1, 2, 1, -10, 2, -8, 4, 0, 0, -12, -10, 4, -4, 6, -14, -8, 16, -8, -6, 14, 10]"
2.2.5.1-209.4-a,209,209.4,1,"[2, 2]",no,no,0,"[-2, 4, 2, -5, -1, -1, 1, 1, 7, -5, -2, -3, -11, -12, -3, 10, 8, -2, -13, 12, 4, -10, 10, -14, -6]"
2.2.5.1-209.4-b,209,209.4,1,"[2, 2]",no,no,0,"[2, 0, -2, -3, 1, 1, -7, 9, 9, 5, -10, 3, -3, 8, -3, -6, -4, 2, 3, 0, 8, 2, 6, 6, 6]"
2.2.5.1-209.4-c,209,209.4,1,"[2, 2]",no,no,0,"[1, -2, 2, 4, -1, -1, 4, -2, -2, -8, -8, -6, 10, -6, 12, 4, -10, -2, 8, 0, -8, 8, 10, 10, 6]"
2.2.5.1-220.1-a,220,220.1,1,"[2, 2]",no,no,0,"[1, -1, 4, -6, 1, 8, -4, 0, -6, -10, -4, 0, -6, 2, -6, 12, 2, 14, 0, -12, -10, 8, -6, 6, 0]"
2.2.5.1-220.1-b,220,220.1,1,"[2, 2]",no,no,0,"[-1, 1, 0, 2, 1, 0, 0, 0, -10, 2, -8, -8, 2, -10, 10, 0, 2, 2, -8, 12, 10, 0, -10, 10, 12]"
2.2.5.1-220.1-c,220,220.1,1,"[2, 2]",no,no,0,"[1, 1, -2, 0, -1, -4, -4, -6, 6, -4, 8, 6, -6, 2, 0, -12, 14, -10, 0, 0, -4, 8, -6, -6, 18]"
2.2.5.1-220.2-a,220,220.2,1,"[2, 2]",no,no,0,"[1, -1, 4, 1, -6, -4, 8, -6, 0, -4, -10, -6, 0, 2, 12, -6, 14, 2, -12, 0, 8, -10, 6, -6, 6]"
2.2.5.1-220.2-b,220,220.2,1,"[2, 2]",no,no,0,"[-1, 1, 0, 1, 2, 0, 0, -10, 0, -8, 2, 2, -8, -10, 0, 10, 2, 2, 12, -8, 0, 10, 10, -10, -18]"
2.2.5.1-220.2-c,220,220.2,1,"[2, 2]",no,no,0,"[1, 1, -2, -1, 0, -4, -4, 6, -6, 8, -4, -6, 6, 2, -12, 0, -10, 14, 0, 0, 8, -4, -6, -6, 6]"
2.2.5.1-225.1-a,225,225.1,1,"[2, 2]",yes,no,0,"[0, 0, -1, 2, 2, 5, 5, -10, -10, -3, -3, -8, -8, 5, 10, 10, 7, 7, -8, -8, 0, 0, 0, 0, 12]"
2.2.5.1-225.1-b,225,225.1,1,"[2, 2]",yes,no,0,"[3, 0, -1, -4, -4, -4, -4, 2, 2, 0, 0, 10, 10, 14, 4, 4, -2, -2, -8, -8, 0, 0, 6, 6, 6]"
2.2.5.1-225.1-c,225,225.1,1,"[2, 2]",yes,no,0,"[0, 0, 1, 2, 2, -5, -5, 10, 10, -3, -3, -8, -8, -5, -10, -10, 7, 7, -8, -8, 0, 0, 0, 0, 12]"
2.2.5.1-229.1-a,229,229.1,1,"[2, 2]",no,no,0,"[-3, -4, -1, 0, -2, -7, -5, 3, 6, 8, -3, -9, 2, -10, -10, 9, -14, 0, 16, -3, -12, 6, -6, -5, 3]"
2.2.5.1-229.2-a,229,229.2,1,"[2, 2]",no,no,0,"[-3, -4, -1, -2, 0, -5, -7, 6, 3, -3, 8, 2, -9, -10, 9, -10, 0, -14, -3, 16, 6, -12, -5, -6, 0]"
2.2.5.1-239.1-a,239,239.1,1,"[2, 2]",no,no,0,"[1, -2, 2, 4, 0, -4, 4, 6, -2, -4, -8, -2, -6, 6, -4, -4, -2, -10, 0, 16, 8, 0, 2, -6, 14]"
2.2.5.1-239.1-b,239,239.1,1,"[2, 2]",no,no,0,"[1, 1, -1, -5, 3, 5, -2, 0, -2, -4, 1, -2, 9, -6, 11, 14, -14, 5, -6, -8, 2, -3, -4, 9, 8]"
2.2.5.1-239.1-c,239,239.1,1,"[2, 2]",no,no,0,"[-3, -3, -5, 1, -3, 7, -2, -8, -6, 4, 3, 2, -11, 6, -7, 10, -6, -7, 14, -12, -14, -1, 0, -7, -16]"
2.2.5.1-239.2-a,239,239.2,1,"[2, 2]",no,no,0,"[1, -2, 2, 0, 4, 4, -4, -2, 6, -8, -4, -6, -2, 6, -4, -4, -10, -2, 16, 0, 0, 8, -6, 2, -10]"
2.2.5.1-239.2-b,239,239.2,1,"[2, 2]",no,no,0,"[1, 1, -1, 3, -5, -2, 5, -2, 0, 1, -4, 9, -2, -6, 14, 11, 5, -14, -8, -6, -3, 2, 9, -4, 8]"
2.2.5.1-239.2-c,239,239.2,1,"[2, 2]",no,no,0,"[-3, -3, -5, -3, 1, -2, 7, -6, -8, 3, 4, -11, 2, 6, 10, -7, -7, -6, -12, 14, -1, -14, -7, 0, 0]"
2.2.5.1-244.1-a,244,244.1,1,"[2, 2]",no,no,0,"[-1, 0, 5, -4, 3, -6, 6, -8, 9, -3, 0, -10, 0, 8, 1, -10, -1, -11, -7, -10, 8, -13, -4, 13, 6]"
2.2.5.1-244.1-b,244,244.1,1,"[2, 2]",no,no,0,"[1, 0, 1, 0, -3, 2, 2, 0, -9, 5, -4, -6, 0, -4, 3, 6, 1, -1, -3, 6, 8, -1, 12, -3, -6]"
2.2.5.1-244.2-a,244,244.2,1,"[2, 2]",no,no,0,"[-1, 0, 5, 3, -4, 6, -6, 9, -8, 0, -3, 0, -10, 8, -10, 1, -11, -1, -10, -7, -13, 8, 13, -4, 10]"
2.2.5.1-244.2-b,244,244.2,1,"[2, 2]",no,no,0,"[1, 0, 1, -3, 0, 2, 2, -9, 0, -4, 5, 0, -6, -4, 6, 3, -1, 1, 6, -3, -1, 8, -3, 12, -18]"
2.2.5.1-245.1-a,245,245.1,1,"[2, 2]",yes,no,0,"[-4, -1, -5, -3, -3, 2, 2, 3, 3, -4, -4, -12, -12, 1, 0, 0, 8, 8, 0, 0, -1, -1, -12, -12, 6]"
2.2.5.1-251.1-a,251,251.1,1,"[2, 2]",no,no,0,"[-3, -3, 0, -4, -6, 8, 0, 8, -5, -8, 1, 0, -10, 0, -9, -11, 8, -7, 3, 4, 1, -2, 4, 8, -18]"
2.2.5.1-251.2-a,251,251.2,1,"[2, 2]",no,no,0,"[-3, -3, 0, -6, -4, 0, 8, -5, 8, 1, -8, -10, 0, 0, -11, -9, -7, 8, 4, 3, -2, 1, 8, 4, 10]"
2.2.5.1-256.1-a,256,256.1,1,"[2, 2]",no,no,0,"[0, 2, -2, -4, 4, 4, -4, -2, -2, 0, 0, -2, -2, -10, 12, -12, 10, 10, 8, -8, 16, -16, -6, -6, 6]"
2.2.5.1-256.1-b,256,256.1,1,"[2, 2]",no,no,0,"[0, 2, -2, 4, -4, -4, 4, -2, -2, 0, 0, -2, -2, -10, -12, 12, 10, 10, -8, 8, -16, 16, -6, -6, 6]"
2.2.5.1-256.1-c,256,256.1,1,"[2, 2]",yes,no,0,"[0, -2, 2, 4, 4, -4, -4, -2, -2, 0, 0, 2, 2, 10, -12, -12, -10, -10, -8, -8, 16, 16, -6, -6, 6]"
2.2.5.1-269.1-a,269,269.1,1,"[2, 2]",no,no,0,"[-1, 3, 1, 0, -3, 5, -1, 3, -6, -10, 2, 0, 6, 5, 3, -9, 2, -10, -6, -6, -16, 8, 6, 3, -6]"
2.2.5.1-269.1-b,269,269.1,1,"[2, 2]",no,no,0,"[-3, -3, -1, 0, -5, -3, 1, -5, -2, 6, -10, 12, 6, -5, 3, -7, 6, 2, 10, -6, 12, -8, -18, -13, -18]"
2.2.5.1-269.2-a,269,269.2,1,"[2, 2]",no,no,0,"[-1, 3, 1, -3, 0, -1, 5, -6, 3, 2, -10, 6, 0, 5, -9, 3, -10, 2, -6, -6, 8, -16, 3, 6, 15]"
2.2.5.1-269.2-b,269,269.2,1,"[2, 2]",no,no,0,"[-3, -3, -1, -5, 0, 1, -3, -2, -5, -10, 6, 6, 12, -5, -7, 3, 2, 6, -6, 10, -8, 12, -13, -18, -17]"
2.2.5.1-271.1-a,271,271.1,1,"[2, 2]",no,no,0,"[1, 2, -2, -4, 4, -4, -8, 6, -2, 8, 8, -10, 6, 2, -4, 8, 10, -14, 0, -8, 12, 16, -14, 2, 6]"
2.2.5.1-271.2-a,271,271.2,1,"[2, 2]",no,no,0,"[1, 2, -2, 4, -4, -8, -4, -2, 6, 8, 8, 6, -10, 2, 8, -4, -14, 10, -8, 0, 16, 12, 2, -14, 6]"
2.2.5.1-275.1-a,275,275.1,1,"[2, 2]",no,no,0,"[1, 0, 2, -1, 0, -8, 4, 6, -6, -4, 8, -6, 6, -14, 0, 12, 2, -10, 0, 0, -8, 4, 18, -6, 6]"
2.2.5.1-275.2-a,275,275.2,1,"[2, 2]",no,no,0,"[1, 0, 2, 0, -1, 4, -8, -6, 6, 8, -4, 6, -6, -14, 12, 0, -10, 2, 0, 0, 4, -8, -6, 18, -18]"
2.2.5.1-279.1-a,279,279.1,1,"[2, 2]",no,no,0,"[3, -2, -1, -2, 2, -4, 4, 4, -2, -1, -4, -12, 0, -10, 12, 2, 6, 10, -6, -8, 0, -8, 18, -8, 0]"
2.2.5.1-279.1-b,279,279.1,1,"[2, 2]",no,no,0,"[1, 2, -1, 0, -4, 8, -4, -10, -2, -1, 4, 10, -6, 10, 4, 4, -14, 14, -4, 0, 8, 0, 10, -6, -18]"
2.2.5.1-279.1-c,279,279.1,1,"[2, 2]",no,no,0,"[-1, 2, 1, -2, 2, 0, 4, 0, 6, 1, -8, -12, 0, -2, -4, 10, -14, -6, 10, 8, -8, -8, -6, 12, 4]"
2.2.5.1-279.2-a,279,279.2,1,"[2, 2]",no,no,0,"[3, -2, -1, 2, -2, 4, -4, -2, 4, -4, -1, 0, -12, -10, 2, 12, 10, 6, -8, -6, -8, 0, -8, 18, 20]"
