label,short_label,conductor_norm,conductor_label,iso_label,number,ainvs,bad_primes,non_min_p,base_change,sealed
2.2.8.1-487.1-a1,487.1-a1,487,487.1,a,1,"0,0;-1,0;1,1;-19,-9;-34,-21","[""(16*w-5)""]",[],[],0
2.2.8.1-487.1-a2,487.1-a2,487,487.1,a,2,"0,0;-1,0;1,1;1,1;-1,-1","[""(16*w-5)""]",[],[],0
2.2.8.1-487.2-a1,487.2-a1,487,487.2,a,1,"0,0;-1,0;1,1;-19,9;-34,20","[""(16*w+5)""]",[],[],0
2.2.8.1-487.2-a2,487.2-a2,487,487.2,a,2,"0,0;-1,0;1,1;1,-1;-1,0","[""(16*w+5)""]",[],[],0
2.2.8.1-496.1-a1,496.1-a1,496,496.1,a,1,"0,1;1,-1;0,0;60,61;625,504","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-a2,496.1-a2,496,496.1,a,2,"0,1;-1,0;0,1;-33,21;-88,63","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-a3,496.1-a3,496,496.1,a,3,"0,1;-1,0;0,1;-3,1;-2,1","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-a4,496.1-a4,496,496.1,a,4,"0,1;-1,0;0,1;-53,11;-24,81","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-b1,496.1-b1,496,496.1,b,1,"0,1;1,-1;0,0;-44,14;90,-30","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-b2,496.1-b2,496,496.1,b,2,"0,1;1,-1;0,0;-4,4;-14,10","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-b3,496.1-b3,496,496.1,b,3,"0,1;1,-1;0,0;1,-1;0,0","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-b4,496.1-b4,496,496.1,b,4,"0,1;1,-1;0,0;-9,-11;32,10","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-c1,496.1-c1,496,496.1,c,1,"0,1;1,0;0,1;-11,5;-22,13","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-c2,496.1-c2,496,496.1,c,2,"0,1;1,0;0,1;-1691,425;26690,-9479","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-c3,496.1-c3,496,496.1,c,3,"0,1;1,0;0,1;-171,85;-1110,669","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-c4,496.1-c4,496,496.1,c,4,"0,1;1,0;0,1;-531,-395;7698,3957","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-d1,496.1-d1,496,496.1,d,1,"0,1;0,0;0,0;-84,-23;363,162","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-d2,496.1-d2,496,496.1,d,2,"0,1;0,0;0,0;-4,-3;3,2","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-d3,496.1-d3,496,496.1,d,3,"0,1;1,-1;0,0;-56,37;161,-112","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-d4,496.1-d4,496,496.1,d,4,"0,1;1,-1;0,0;-196,97;-999,828","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-e1,496.1-e1,496,496.1,e,1,"0,1;0,1;0,1;-31,-17;-69,-54","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-e2,496.1-e2,496,496.1,e,2,"0,1;0,-1;0,0;-6,4;6,-4","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-f1,496.1-f1,496,496.1,f,1,"0,1;1,0;0,1;-47,20;85,-90","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.1-f2,496.1-f2,496,496.1,f,2,"0,1;1,0;0,1;-12,-5;-20,-15","[""(w)"", ""(-4*w-1)""]",[],[],0
2.2.8.1-496.2-a1,496.2-a1,496,496.2,a,1,"0,1;-1,0;0,1;-3,-1;-2,-1","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-a2,496.2-a2,496,496.2,a,2,"0,1;-1,0;0,1;-53,-11;-24,-81","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-a3,496.2-a3,496,496.2,a,3,"0,1;-1,0;0,1;-33,-21;-88,-63","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-a4,496.2-a4,496,496.2,a,4,"0,1;1,1;0,0;60,-61;625,-504","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-b1,496.2-b1,496,496.2,b,1,"0,1;1,1;0,0;1,1;0,0","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-b2,496.2-b2,496,496.2,b,2,"0,1;1,1;0,0;-9,11;32,-10","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-b3,496.2-b3,496,496.2,b,3,"0,1;1,1;0,0;-44,-14;90,30","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-b4,496.2-b4,496,496.2,b,4,"0,1;1,1;0,0;-4,-4;-14,-10","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-c1,496.2-c1,496,496.2,c,1,"0,1;1,0;0,1;-11,-5;-22,-13","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-c2,496.2-c2,496,496.2,c,2,"0,1;1,0;0,1;-531,395;7698,-3957","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-c3,496.2-c3,496,496.2,c,3,"0,1;1,0;0,1;-1691,-425;26690,9479","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-c4,496.2-c4,496,496.2,c,4,"0,1;1,0;0,1;-171,-85;-1110,-669","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-d1,496.2-d1,496,496.2,d,1,"0,1;0,0;0,0;-4,3;3,-2","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-d2,496.2-d2,496,496.2,d,2,"0,1;1,1;0,0;-196,-97;-999,-828","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-d3,496.2-d3,496,496.2,d,3,"0,1;1,1;0,0;-56,-37;161,112","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-d4,496.2-d4,496,496.2,d,4,"0,1;0,0;0,0;-84,23;363,-162","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-e1,496.2-e1,496,496.2,e,1,"0,1;0,1;0,0;-6,-4;6,4","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-e2,496.2-e2,496,496.2,e,2,"0,1;0,-1;0,1;-31,17;-69,54","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-f1,496.2-f1,496,496.2,f,1,"0,1;1,0;0,1;-12,5;-20,15","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-496.2-f2,496.2-f2,496,496.2,f,2,"0,1;1,0;0,1;-47,-20;85,90","[""(w)"", ""(4*w-1)""]",[],[],0
2.2.8.1-497.1-a1,497.1-a1,497,497.1,a,1,"1,0;-1,1;0,1;-169,-112;1122,800","[""(-2*w+1)"", ""(6*w-1)""]",[],[],0
2.2.8.1-497.1-a2,497.1-a2,497,497.1,a,2,"1,1;-1,1;0,0;-17,6;-14,14","[""(-2*w+1)"", ""(6*w-1)""]",[],[],0
2.2.8.1-497.2-a1,497.2-a1,497,497.2,a,1,"0,1;-1,-1;1,0;-5,-2;-9,-4","[""(2*w+1)"", ""(6*w-1)""]",[],[],0
2.2.8.1-497.2-a2,497.2-a2,497,497.2,a,2,"0,1;0,-1;1,1;-14,8;-37,25","[""(2*w+1)"", ""(6*w-1)""]",[],[],0
2.2.8.1-497.3-a1,497.3-a1,497,497.3,a,1,"0,1;0,1;1,1;-14,-9;-37,-26","[""(-2*w+1)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-497.3-a2,497.3-a2,497,497.3,a,2,"0,1;-1,1;1,0;-5,1;-9,4","[""(-2*w+1)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-497.4-a1,497.4-a1,497,497.4,a,1,"1,1;-1,1;0,1;-18,-7;-27,-32","[""(2*w+1)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-497.4-a2,497.4-a2,497,497.4,a,2,"1,0;-1,-1;0,1;-169,111;1122,-800","[""(2*w+1)"", ""(-6*w-1)""]",[],[],0
2.2.8.1-503.1-a1,503.1-a1,503,503.1,a,1,"0,0;1,0;1,1;2,-3;23,-19","[""(16*w-3)""]",[],[],0
2.2.8.1-503.1-b1,503.1-b1,503,503.1,b,1,"0,0;0,-1;1,1;-2,-2;3,2","[""(16*w-3)""]",[],[],0
2.2.8.1-503.1-b2,503.1-b2,503,503.1,b,2,"0,0;0,-1;1,1;-32,-22;-84,-58","[""(16*w-3)""]",[],[],0
2.2.8.1-503.2-a1,503.2-a1,503,503.2,a,1,"0,0;1,0;1,1;2,3;23,18","[""(16*w+3)""]",[],[],0
2.2.8.1-503.2-b1,503.2-b1,503,503.2,b,1,"0,0;0,1;1,1;-32,22;-84,57","[""(16*w+3)""]",[],[],0
2.2.8.1-503.2-b2,503.2-b2,503,503.2,b,2,"0,0;0,1;1,1;-2,2;3,-3","[""(16*w+3)""]",[],[],0
2.2.8.1-504.1-a1,504.1-a1,504,504.1,a,1,"0,1;1,1;0,0;-48,30;-180,108","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-a2,504.1-a2,504,504.1,a,2,"0,1;1,1;0,0;2,0;0,0","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-a3,504.1-a3,504,504.1,a,3,"0,1;1,1;0,0;-8,0;-12,-8","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-a4,504.1-a4,504,504.1,a,4,"0,1;1,1;0,0;-128,-30;-372,-476","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-b1,504.1-b1,504,504.1,b,1,"0,1;0,1;0,0;-2,9;-15,2","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-b2,504.1-b2,504,504.1,b,2,"0,1;0,1;0,0;-2,-1;-3,-2","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-c1,504.1-c1,504,504.1,c,1,"0,1;-1,1;0,1;3,53;-240,-284","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-c2,504.1-c2,504,504.1,c,2,"0,1;-1,1;0,1;-57,3;40,-130","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-c3,504.1-c3,504,504.1,c,3,"0,1;-1,1;0,1;-597,273;6736,-4072","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-c4,504.1-c4,504,504.1,c,4,"0,1;-1,1;0,1;-27,-17;-74,-56","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-d1,504.1-d1,504,504.1,d,1,"0,1;-1,1;0,1;11,17;196,120","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-d2,504.1-d2,504,504.1,d,2,"0,1;0,1;0,1;0,0;1,-1","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-d3,504.1-d3,504,504.1,d,3,"0,1;0,1;0,1;-15,10;32,-23","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.1-d4,504.1-d4,504,504.1,d,4,"0,1;0,1;0,1;-45,20;-62,55","[""(w)"", ""(2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-a1,504.2-a1,504,504.2,a,1,"0,1;1,-1;0,0;2,0;0,0","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-a2,504.2-a2,504,504.2,a,2,"0,1;1,-1;0,0;-8,0;-12,8","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-a3,504.2-a3,504,504.2,a,3,"0,1;1,-1;0,0;-128,30;-372,476","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-a4,504.2-a4,504,504.2,a,4,"0,1;1,-1;0,0;-48,-30;-180,-108","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-b1,504.2-b1,504,504.2,b,1,"0,1;0,-1;0,0;-2,1;-3,2","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-b2,504.2-b2,504,504.2,b,2,"0,1;0,-1;0,0;-2,-9;-15,-2","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-c1,504.2-c1,504,504.2,c,1,"0,1;-1,-1;0,1;-27,17;-74,56","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-c2,504.2-c2,504,504.2,c,2,"0,1;-1,-1;0,1;3,-53;-240,284","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-c3,504.2-c3,504,504.2,c,3,"0,1;-1,-1;0,1;-57,-3;40,130","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-c4,504.2-c4,504,504.2,c,4,"0,1;-1,-1;0,1;-597,-273;6736,4072","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-d1,504.2-d1,504,504.2,d,1,"0,1;0,-1;0,1;0,0;1,1","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-d2,504.2-d2,504,504.2,d,2,"0,1;0,-1;0,1;-45,-20;-62,-55","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-d3,504.2-d3,504,504.2,d,3,"0,1;0,-1;0,1;-15,-10;32,23","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-504.2-d4,504.2-d4,504,504.2,d,4,"0,1;-1,-1;0,1;11,-17;196,-120","[""(w)"", ""(-2*w+1)"", ""(3)""]",[],[],0
2.2.8.1-508.1-a1,508.1-a1,508,508.1,a,1,"0,1;0,0;0,0;-12,-7;-67,-48","[""(w)"", ""(-8*w-1)""]",[],[],0
2.2.8.1-508.1-a2,508.1-a2,508,508.1,a,2,"0,1;1,-1;0,0;-1,0;1,-1","[""(w)"", ""(-8*w-1)""]",[],[],0
2.2.8.1-508.2-a1,508.2-a1,508,508.2,a,1,"0,1;1,1;0,0;-1,0;1,1","[""(w)"", ""(8*w-1)""]",[],[],0
2.2.8.1-508.2-a2,508.2-a2,508,508.2,a,2,"0,1;0,0;0,0;-12,7;-67,48","[""(w)"", ""(8*w-1)""]",[],[],0
2.2.8.1-511.2-a1,511.2-a1,511,511.2,a,1,"0,0;1,0;1,0;121,-139;10294,-7477","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-a2,511.2-a2,511,511.2,a,2,"0,0;0,-1;1,1;-24,-5;-18,-27","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-b1,511.2-b1,511,511.2,b,1,"0,0;1,1;1,0;8,14;-300,-202","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-c1,511.2-c1,511,511.2,c,1,"1,1;1,-1;1,0;-4,2;4,-3","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-d1,511.2-d1,511,511.2,d,1,"0,0;1,0;1,1;0,0;0,-1","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-e1,511.2-e1,511,511.2,e,1,"0,1;-1,0;1,0;-79,42;-311,197","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-e2,511.2-e2,511,511.2,e,2,"0,1;-1,0;1,0;-9,7;18,-13","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-e3,511.2-e3,511,511.2,e,3,"0,1;0,0;1,1;-6,2;-3,1","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.2-e4,511.2-e4,511,511.2,e,4,"0,1;0,0;1,1;-316,167;-2682,1698","[""(-2*w+1)"", ""(-2*w+9)""]",[],[],0
2.2.8.1-511.3-a1,511.3-a1,511,511.3,a,1,"0,0;0,1;1,1;-24,5;-18,26","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-a2,511.3-a2,511,511.3,a,2,"0,0;1,0;1,0;121,139;10294,7477","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-b1,511.3-b1,511,511.3,b,1,"0,0;1,-1;1,0;8,-14;-300,202","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-c1,511.3-c1,511,511.3,c,1,"1,1;1,0;1,0;-4,-3;4,3","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-d1,511.3-d1,511,511.3,d,1,"0,0;1,0;1,1;0,0;0,0","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-e1,511.3-e1,511,511.3,e,1,"0,1;0,0;1,1;-6,-3;-3,-2","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-e2,511.3-e2,511,511.3,e,2,"0,1;-1,0;1,0;-79,-43;-311,-197","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-e3,511.3-e3,511,511.3,e,3,"0,1;-1,0;1,0;-9,-8;18,13","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-511.3-e4,511.3-e4,511,511.3,e,4,"0,1;0,0;1,1;-316,-168;-2682,-1699","[""(2*w+1)"", ""(2*w+9)""]",[],[],0
2.2.8.1-512.1-a1,512.1-a1,512,512.1,a,1,"0,0;-1,0;0,0;16,12;-16,-12","[""(w)""]",[],[],0
2.2.8.1-512.1-a2,512.1-a2,512,512.1,a,2,"0,0;0,-1;0,0;-1,1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-a3,512.1-a3,512,512.1,a,3,"0,0;0,-1;0,0;4,-4;8,-4","[""(w)""]",[],[],0
2.2.8.1-512.1-a4,512.1-a4,512,512.1,a,4,"0,0;0,-1;0,0;-11,6;-22,15","[""(w)""]",[],[],0
2.2.8.1-512.1-b1,512.1-b1,512,512.1,b,1,"0,0;-1,1;0,0;0,4;8,-4","[""(w)""]",[],[],0
2.2.8.1-512.1-b2,512.1-b2,512,512.1,b,2,"0,0;-1,1;0,0;0,-1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-b3,512.1-b3,512,512.1,b,3,"0,0;-1,1;0,0;-5,-6;-11,-7","[""(w)""]",[],[],0
2.2.8.1-512.1-b4,512.1-b4,512,512.1,b,4,"0,0;-1,1;0,0;-10,-6;14,10","[""(w)""]",[],[],0
2.2.8.1-512.1-c1,512.1-c1,512,512.1,c,1,"0,0;0,1;0,0;4,4;8,4","[""(w)""]",[],[],0
2.2.8.1-512.1-c2,512.1-c2,512,512.1,c,2,"0,0;0,1;0,0;-1,-1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-c3,512.1-c3,512,512.1,c,3,"0,0;0,1;0,0;-11,-6;-22,-15","[""(w)""]",[],[],0
2.2.8.1-512.1-c4,512.1-c4,512,512.1,c,4,"0,0;-1,0;0,0;16,-12;-16,12","[""(w)""]",[],[],0
2.2.8.1-512.1-d1,512.1-d1,512,512.1,d,1,"0,0;-1,-1;0,0;-5,6;-11,7","[""(w)""]",[],[],0
2.2.8.1-512.1-d2,512.1-d2,512,512.1,d,2,"0,0;-1,-1;0,0;0,1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-d3,512.1-d3,512,512.1,d,3,"0,0;-1,-1;0,0;-10,6;14,-10","[""(w)""]",[],[],0
2.2.8.1-512.1-d4,512.1-d4,512,512.1,d,4,"0,0;-1,-1;0,0;0,-4;8,4","[""(w)""]",[],[],0
2.2.8.1-512.1-e1,512.1-e1,512,512.1,e,1,"0,0;0,-1;0,0;4,4;-8,-4","[""(w)""]",[],[],0
2.2.8.1-512.1-e2,512.1-e2,512,512.1,e,2,"0,0;0,-1;0,0;-1,-1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-e3,512.1-e3,512,512.1,e,3,"0,0;0,-1;0,0;-11,-6;22,15","[""(w)""]",[],[],0
2.2.8.1-512.1-e4,512.1-e4,512,512.1,e,4,"0,0;1,0;0,0;16,-12;16,-12","[""(w)""]",[],[],0
2.2.8.1-512.1-f1,512.1-f1,512,512.1,f,1,"0,0;1,1;0,0;-5,6;11,-7","[""(w)""]",[],[],0
2.2.8.1-512.1-f2,512.1-f2,512,512.1,f,2,"0,0;1,1;0,0;0,1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-f3,512.1-f3,512,512.1,f,3,"0,0;1,1;0,0;-10,6;-14,10","[""(w)""]",[],[],0
2.2.8.1-512.1-f4,512.1-f4,512,512.1,f,4,"0,0;1,1;0,0;0,-4;-8,-4","[""(w)""]",[],[],0
2.2.8.1-512.1-g1,512.1-g1,512,512.1,g,1,"0,0;1,0;0,0;16,12;16,12","[""(w)""]",[],[],0
2.2.8.1-512.1-g2,512.1-g2,512,512.1,g,2,"0,0;0,1;0,0;-1,1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-g3,512.1-g3,512,512.1,g,3,"0,0;0,1;0,0;4,-4;-8,4","[""(w)""]",[],[],0
2.2.8.1-512.1-g4,512.1-g4,512,512.1,g,4,"0,0;0,1;0,0;-11,6;22,-15","[""(w)""]",[],[],0
2.2.8.1-512.1-h1,512.1-h1,512,512.1,h,1,"0,0;1,-1;0,0;0,4;-8,4","[""(w)""]",[],[],0
2.2.8.1-512.1-h2,512.1-h2,512,512.1,h,2,"0,0;1,-1;0,0;0,-1;0,0","[""(w)""]",[],[],0
2.2.8.1-512.1-h3,512.1-h3,512,512.1,h,3,"0,0;1,-1;0,0;-5,-6;11,7","[""(w)""]",[],[],0
2.2.8.1-512.1-h4,512.1-h4,512,512.1,h,4,"0,0;1,-1;0,0;-10,-6;-14,-10","[""(w)""]",[],[],0
2.2.8.1-514.1-a1,514.1-a1,514,514.1,a,1,"1,1;1,0;0,1;-79,47;279,-245","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-b1,514.1-b1,514,514.1,b,1,"1,0;1,1;1,0;-54,83;-459,277","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-b2,514.1-b2,514,514.1,b,2,"1,0;1,1;1,0;-14,-2;-23,-7","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-b3,514.1-b3,514,514.1,b,3,"1,0;1,1;1,0;-4,-2;1,1","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-b4,514.1-b4,514,514.1,b,4,"1,0;1,1;1,0;-134,-87;-923,-643","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-c1,514.1-c1,514,514.1,c,1,"1,1;1,1;0,0;1,1;-1,1","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-c2,514.1-c2,514,514.1,c,2,"1,0;-1,-1;0,1;2,4;470,336","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-d1,514.1-d1,514,514.1,d,1,"1,0;0,1;0,1;-6,4;8,-6","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.1-d2,514.1-d2,514,514.1,d,2,"1,0;0,1;0,1;14,-16;36,-22","[""(w)"", ""(-4*w+17)""]",[],[],0
2.2.8.1-514.2-a1,514.2-a1,514,514.2,a,1,"1,1;1,-1;0,1;-79,-48;279,245","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-b1,514.2-b1,514,514.2,b,1,"1,0;1,-1;1,0;-134,87;-923,643","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-b2,514.2-b2,514,514.2,b,2,"1,0;1,-1;1,0;-4,2;1,-1","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-b3,514.2-b3,514,514.2,b,3,"1,0;1,-1;1,0;-14,2;-23,7","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-b4,514.2-b4,514,514.2,b,4,"1,0;1,-1;1,0;-54,-83;-459,-277","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-c1,514.2-c1,514,514.2,c,1,"1,0;-1,1;0,1;2,-5;470,-336","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-c2,514.2-c2,514,514.2,c,2,"1,1;1,1;0,1;0,2;0,-1","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-d1,514.2-d1,514,514.2,d,1,"1,0;0,-1;0,1;14,15;36,22","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-514.2-d2,514.2-d2,514,514.2,d,2,"1,0;0,-1;0,1;-6,-5;8,6","[""(w)"", ""(4*w+17)""]",[],[],0
2.2.8.1-521.1-a1,521.1-a1,521,521.1,a,1,"0,1;0,0;1,1;-10,4;-25,15","[""(-2*w+23)""]",[],[],0
2.2.8.1-521.1-a2,521.1-a2,521,521.1,a,2,"0,1;0,0;1,1;0,-1;0,-1","[""(-2*w+23)""]",[],[],0
2.2.8.1-521.2-a1,521.2-a1,521,521.2,a,1,"0,1;0,0;1,1;-10,-5;-25,-16","[""(2*w+23)""]",[],[],0
2.2.8.1-521.2-a2,521.2-a2,521,521.2,a,2,"0,1;0,0;1,1;0,0;0,0","[""(2*w+23)""]",[],[],0
2.2.8.1-526.1-a1,526.1-a1,526,526.1,a,1,"1,0;-1,1;0,0;21,-20;-123,84","[""(w)"", ""(12*w+5)""]",[],[],0
2.2.8.1-526.1-a2,526.1-a2,526,526.1,a,2,"1,0;-1,1;0,0;-4,0;8,-4","[""(w)"", ""(12*w+5)""]",[],[],0
2.2.8.1-526.1-b1,526.1-b1,526,526.1,b,1,"1,1;-1,-1;1,1;-5,-3;3,2","[""(w)"", ""(12*w+5)""]",[],[],0
2.2.8.1-526.2-a1,526.2-a1,526,526.2,a,1,"1,0;-1,-1;0,0;-4,0;8,4","[""(w)"", ""(-12*w+5)""]",[],[],0
2.2.8.1-526.2-a2,526.2-a2,526,526.2,a,2,"1,0;-1,-1;0,0;21,20;-123,-84","[""(w)"", ""(-12*w+5)""]",[],[],0
2.2.8.1-526.2-b1,526.2-b1,526,526.2,b,1,"1,1;-1,0;1,1;-5,1;3,-3","[""(w)"", ""(-12*w+5)""]",[],[],0
2.2.8.1-527.1-a1,527.1-a1,527,527.1,a,1,"0,1;-1,1;1,1;-3,-1;0,-2","[""(-3*w-1)"", ""(4*w-1)""]",[],[],0
2.2.8.1-527.1-a2,527.1-a2,527,527.1,a,2,"0,1;0,-1;1,0;-4,-4;-4,-3","[""(-3*w-1)"", ""(4*w-1)""]",[],[],0
2.2.8.1-527.1-b1,527.1-b1,527,527.1,b,1,"1,0;1,1;1,1;-2,1;0,-1","[""(-3*w-1)"", ""(4*w-1)""]",[],[],0
2.2.8.1-527.1-b2,527.1-b2,527,527.1,b,2,"1,0;1,1;1,1;-7,-14;20,8","[""(-3*w-1)"", ""(4*w-1)""]",[],[],0
2.2.8.1-527.2-a1,527.2-a1,527,527.2,a,1,"1,1;1,0;0,1;-2,-1;-3,-2","[""(3*w-1)"", ""(4*w-1)""]",[],[],0
