lmfdb_label,Clabel,conductor,ainvs
867.d2,867c1,867,"[0, -1, 1, 1638, -13693]"
867.e1,867e2,867,"[0, 1, 1, -844, -9725]"
867.e2,867e1,867,"[0, 1, 1, 6, -1]"
869.a1,869b1,869,"[0, 1, 1, 10, -2]"
869.b1,869c2,869,"[1, 0, 0, -57, -170]"
869.b2,869c1,869,"[1, 0, 0, -2, -5]"
869.c1,869d1,869,"[1, 1, 0, -512, 4237]"
869.d1,869a1,869,"[1, 0, 1, -138, 609]"
870.a1,870a3,870,"[1, 1, 0, -4017, -99681]"
870.a2,870a2,870,"[1, 1, 0, -267, -1431]"
870.a3,870a1,870,"[1, 1, 0, -87, 261]"
870.a4,870a4,870,"[1, 1, 0, 603, -7869]"
870.b1,870b4,870,"[1, 0, 1, -524364, -146193014]"
870.b2,870b3,870,"[1, 0, 1, -32844, -2275958]"
870.b3,870b2,870,"[1, 0, 1, -7149, -156728]"
870.b4,870b1,870,"[1, 0, 1, -2829, 55816]"
870.c1,870c3,870,"[1, 0, 1, -2533, -49264]"
870.c2,870c4,870,"[1, 0, 1, -2413, -54112]"
870.c3,870c1,870,"[1, 0, 1, -58, 56]"
870.c4,870c2,870,"[1, 0, 1, 212, 488]"
870.d1,870d3,870,"[1, 0, 1, -22273, -1281244]"
870.d2,870d2,870,"[1, 0, 1, -1393, -20092]"
870.d3,870d4,870,"[1, 0, 1, -993, -31772]"
870.d4,870d1,870,"[1, 0, 1, -113, -124]"
870.e1,870e2,870,"[1, 1, 1, -131, -631]"
870.e2,870e1,870,"[1, 1, 1, -11, -7]"
870.f1,870f1,870,"[1, 1, 1, -1760, 27137]"
870.f2,870f2,870,"[1, 1, 1, 160, 85505]"
870.g1,870g3,870,"[1, 1, 1, -3230, -71593]"
870.g2,870g2,870,"[1, 1, 1, -330, 327]"
870.g3,870g1,870,"[1, 1, 1, -250, 1415]"
870.g4,870g4,870,"[1, 1, 1, 1290, 4215]"
870.h1,870i4,870,"[1, 0, 0, -2136610, -1202204578]"
870.h2,870i3,870,"[1, 0, 0, -2136580, -1202240020]"
870.h3,870i2,870,"[1, 0, 0, -43360, 3450272]"
870.h4,870i1,870,"[1, 0, 0, -4480, -25600]"
870.i1,870h2,870,"[1, 0, 0, -35, 75]"
870.i2,870h1,870,"[1, 0, 0, -5, -3]"
871.a1,871a1,871,"[0, -1, 1, -42, 139]"
872.a1,872a1,872,"[0, 1, 0, 0, 16]"
873.a1,873d1,873,"[0, 0, 1, -3, 22]"
873.b1,873a2,873,"[1, -1, 0, -162, 805]"
873.b2,873a1,873,"[1, -1, 0, -27, -32]"
873.c1,873b3,873,"[1, -1, 0, -5886, 153679]"
873.c2,873b2,873,"[1, -1, 0, -1521, -20048]"
873.c3,873b1,873,"[1, -1, 0, -1476, -21461]"
873.c4,873b4,873,"[1, -1, 0, 2124, -103883]"
873.d1,873c1,873,"[0, 0, 1, -19569, -4064513]"
874.a1,874b1,874,"[1, -1, 0, -13189, 575701]"
874.b1,874c1,874,"[1, 1, 0, -38, 76]"
874.c1,874a1,874,"[1, -1, 0, -19, -13]"
874.d1,874e2,874,"[1, 1, 1, -142320, -20724857]"
874.d2,874e1,874,"[1, 1, 1, -410, 903]"
874.e1,874d1,874,"[1, 0, 0, -12, -16]"
874.f1,874f2,874,"[1, 0, 0, -640889, -197533063]"
874.f2,874f1,874,"[1, 0, 0, -7929, -270343]"
876.a1,876a1,876,"[0, -1, 0, -48885, 4176513]"
876.b1,876b1,876,"[0, 1, 0, -61, 191]"
880.a1,880d1,880,"[0, 0, 0, -67, 226]"
880.b1,880h2,880,"[0, 1, 0, -60, -200]"
880.b2,880h1,880,"[0, 1, 0, -5, -2]"
880.c1,880e1,880,"[0, -1, 0, -1416, -20240]"
880.c2,880e2,880,"[0, -1, 0, 4744, -108944]"
880.d1,880f1,880,"[0, -1, 0, -16, -64]"
880.d2,880f2,880,"[0, -1, 0, 144, 1600]"
880.e1,880a2,880,"[0, 0, 0, -23, 38]"
880.e2,880a1,880,"[0, 0, 0, 2, 3]"
880.f1,880b1,880,"[0, 0, 0, -38, 87]"
880.f2,880b2,880,"[0, 0, 0, 17, 318]"
880.g1,880c3,880,"[0, 0, 0, -7547, 12986]"
880.g2,880c2,880,"[0, 0, 0, -5047, -137514]"
880.g3,880c1,880,"[0, 0, 0, -5042, -137801]"
880.g4,880c4,880,"[0, 0, 0, -2627, -269646]"
880.h1,880i3,880,"[0, 0, 0, -947, -11214]"
880.h2,880i4,880,"[0, 0, 0, -467, 3794]"
880.h3,880i2,880,"[0, 0, 0, -67, -126]"
880.h4,880i1,880,"[0, 0, 0, 13, -14]"
880.i1,880g2,880,"[0, 1, 0, -95040, 11245748]"
880.i2,880g1,880,"[0, 1, 0, 160, 3188]"
880.j1,880j4,880,"[0, -1, 0, -7100, 232652]"
880.j2,880j3,880,"[0, -1, 0, -445, 3720]"
880.j3,880j2,880,"[0, -1, 0, -100, 252]"
880.j4,880j1,880,"[0, -1, 0, -45, -100]"
882.a1,882a1,882,"[1, -1, 0, -4566, 119916]"
882.a2,882a2,882,"[1, -1, 0, 579, 366533]"
882.b1,882e4,882,"[1, -1, 0, -592713, 175784769]"
882.b2,882e5,882,"[1, -1, 0, -403083, -97454421]"
882.b3,882e3,882,"[1, -1, 0, -45873, 1349865]"
882.b4,882e2,882,"[1, -1, 0, -37053, 2752245]"
882.b5,882e1,882,"[1, -1, 0, -1773, 63909]"
882.b6,882e6,882,"[1, -1, 0, 170217, 10295991]"
882.c1,882c2,882,"[1, -1, 0, -62190, 6208852]"
882.c2,882c1,882,"[1, -1, 0, -450, -8366]"
882.d1,882d2,882,"[1, -1, 0, -1269, -17739]"
882.d2,882d1,882,"[1, -1, 0, -9, 27]"
882.e1,882b1,882,"[1, -1, 0, -93, -323]"
882.e2,882b2,882,"[1, -1, 0, 12, -1072]"
882.f1,882l2,882,"[1, -1, 1, -60647, 5606115]"
882.f2,882l1,882,"[1, -1, 1, 1093, 296475]"
882.g1,882h2,882,"[1, -1, 1, -6404, 199847]"
882.g2,882h1,882,"[1, -1, 1, 211, 1397]"
882.h1,882g2,882,"[1, -1, 1, -839, 9559]"
882.h2,882g1,882,"[1, -1, 1, 1, 39]"
882.i1,882i6,882,"[1, -1, 1, -1204160, -508296477]"
882.i2,882i5,882,"[1, -1, 1, -75200, -7941405]"
882.i3,882i4,882,"[1, -1, 1, -15665, -614631]"
882.i4,882i2,882,"[1, -1, 1, -4640, 122721]"
882.i5,882i1,882,"[1, -1, 1, -230, 2769]"
882.i6,882i3,882,"[1, -1, 1, 1975, -57207]"
882.j1,882f2,882,"[1, -1, 1, -41096, -3196637]"
882.j2,882f1,882,"[1, -1, 1, 64, -13597]"
882.k1,882j2,882,"[1, -1, 1, -313781, -67920051]"
882.k2,882j1,882,"[1, -1, 1, 10354, -499971]"
882.l1,882k2,882,"[1, -1, 1, -1238, -15991]"
882.l2,882k1,882,"[1, -1, 1, 22, -871]"
885.a1,885d2,885,"[0, 1, 1, -19330, -1040876]"
885.a2,885d1,885,"[0, 1, 1, -280, 1684]"
885.b1,885c1,885,"[0, 1, 1, -5, -4]"
885.c1,885b3,885,"[1, 1, 0, -472, 3481]"
885.c2,885b2,885,"[1, 1, 0, -97, -344]"
885.c3,885b1,885,"[1, 1, 0, -92, -381]"
885.c4,885b4,885,"[1, 1, 0, 198, -1701]"
885.d1,885a1,885,"[0, -1, 1, -126, 587]"
886.a1,886b1,886,"[1, 0, 1, -1203, 15950]"
886.b1,886a1,886,"[1, -1, 0, -14, 24]"
886.c1,886c1,886,"[1, 1, 0, -283, -1635]"
886.d1,886e1,886,"[1, -1, 1, -4, 7]"
886.e1,886d1,886,"[1, -1, 1, -241390, 45705725]"
888.a1,888a1,888,"[0, -1, 0, -200, -1044]"
888.b1,888c2,888,"[0, -1, 0, -188, -924]"
888.b2,888c1,888,"[0, -1, 0, -3, -36]"
888.c1,888b3,888,"[0, 1, 0, -7104, -232848]"
888.c2,888b2,888,"[0, 1, 0, -444, -3744]"
888.c3,888b4,888,"[0, 1, 0, -264, -6624]"
888.c4,888b1,888,"[0, 1, 0, -39, -18]"
888.d1,888d1,888,"[0, 1, 0, -11, -18]"
888.d2,888d2,888,"[0, 1, 0, 4, -48]"
890.a1,890b2,890,"[1, 0, 1, -109, -444]"
890.a2,890b1,890,"[1, 0, 1, -9, -4]"
890.b1,890e1,890,"[1, 0, 1, -1138, -14844]"
890.b2,890e2,890,"[1, 0, 1, -818, -23292]"
890.c1,890a2,890,"[1, -1, 0, -55, 171]"
890.c2,890a1,890,"[1, -1, 0, -5, 1]"
890.d1,890d1,890,"[1, 0, 1, -13, 16]"
890.e1,890c2,890,"[1, 1, 0, -6668, 206822]"
890.e2,890c1,890,"[1, 1, 0, -418, 3072]"
890.f1,890f1,890,"[1, -1, 1, 12, 87]"
890.g1,890g2,890,"[1, 1, 1, -2040, -38093]"
890.g2,890g1,890,"[1, 1, 1, 10, 147]"
890.h1,890h3,890,"[1, -1, 1, -1912, -31689]"
890.h2,890h2,890,"[1, -1, 1, -132, -361]"
890.h3,890h1,890,"[1, -1, 1, -52, 151]"
890.h4,890h4,890,"[1, -1, 1, 368, -2761]"
891.a1,891e1,891,"[0, 0, 1, -81, -304]"
891.b1,891a1,891,"[1, -1, 1, 7, 10]"
891.c1,891g1,891,"[1, -1, 1, -38, -80]"
891.c2,891g2,891,"[1, -1, 1, 97, 5698]"
891.d1,891b2,891,"[0, 0, 1, -324, -2248]"
891.d2,891b1,891,"[0, 0, 1, 6, -15]"
891.e1,891f1,891,"[0, 0, 1, -36, 83]"
891.e2,891f2,891,"[0, 0, 1, 54, 398]"
891.f1,891c1,891,"[1, -1, 0, 66, -343]"
891.g1,891d1,891,"[1, -1, 0, -339, 2492]"
891.g2,891d2,891,"[1, -1, 0, 876, -154729]"
891.h1,891h1,891,"[0, 0, 1, -9, 11]"
892.a1,892c1,892,"[0, -1, 0, -12, -8]"
892.b1,892b2,892,"[0, 1, 0, -388, -1580]"
892.b2,892b1,892,"[0, 1, 0, -188, 932]"
892.c1,892a1,892,"[0, 0, 0, -415, 3254]"
894.a1,894b1,894,"[1, 1, 0, -59, -201]"
894.b1,894a1,894,"[1, 1, 0, -18630, 971028]"
894.c1,894d1,894,"[1, 0, 1, -13, -16]"
894.d1,894c2,894,"[1, 0, 1, -23492, -1387798]"
894.d2,894c1,894,"[1, 0, 1, -407, -268]"
894.e1,894f1,894,"[1, 1, 1, -42, 87]"
894.f1,894e1,894,"[1, 1, 1, -38, -15325]"
894.g1,894g1,894,"[1, 0, 0, -247, 809]"
895.a1,895a1,895,"[1, 0, 0, -6, 5]"
895.b1,895b1,895,"[1, -1, 1, -183, 352]"
896.a1,896b2,896,"[0, 0, 0, -40, -96]"
896.a2,896b1,896,"[0, 0, 0, -5, 2]"
896.b1,896a2,896,"[0, 0, 0, -20, 16]"
896.b2,896a1,896,"[0, 0, 0, -10, -12]"
896.c1,896d2,896,"[0, 0, 0, -20, -16]"
896.c2,896d1,896,"[0, 0, 0, -10, 12]"
896.d1,896c2,896,"[0, 0, 0, -40, 96]"
896.d2,896c1,896,"[0, 0, 0, -5, -2]"
897.a1,897c3,897,"[1, 1, 1, -219, 1146]"
897.a2,897c2,897,"[1, 1, 1, -24, -24]"
897.a3,897c1,897,"[1, 1, 1, -19, -40]"
897.a4,897c4,897,"[1, 1, 1, 91, -70]"
897.b1,897b4,897,"[1, 1, 1, -14352, 655806]"
897.b2,897b3,897,"[1, 1, 1, -962, 8354]"
897.b3,897b2,897,"[1, 1, 1, -897, 9966]"
897.b4,897b1,897,"[1, 1, 1, -52, 164]"
897.c1,897f2,897,"[1, 0, 0, -65, -204]"
897.c2,897f1,897,"[1, 0, 0, 0, -9]"
897.d1,897e4,897,"[1, 0, 0, -5037552, 4351465395]"
897.d2,897e3,897,"[1, 0, 0, -316062, 67420593]"
897.d3,897e2,897,"[1, 0, 0, -314847, 67971960]"
897.d4,897e1,897,"[1, 0, 0, -19602, 1069443]"
897.e1,897a2,897,"[1, 1, 0, -5362, 147715]"
897.e2,897a1,897,"[1, 1, 0, -97, 5560]"
897.f1,897d2,897,"[1, 0, 1, -1725581, -795628249]"
897.f2,897d1,897,"[1, 0, 1, 130884, -59725523]"
898.a1,898a1,898,"[1, 0, 1, -202, 1084]"
898.b1,898b1,898,"[1, 1, 0, -451, 3789]"
898.c1,898d1,898,"[1, 1, 1, -4, -3]"
898.d1,898c2,898,"[1, 1, 1, -52, 109]"
898.d2,898c1,898,"[1, 1, 1, -12, -19]"
899.a1,899a1,899,"[1, 0, 1, -3, -1]"
899.b1,899b1,899,"[0, 1, 1, -2, 1]"
900.a1,900h1,900,"[0, 0, 0, -120, -475]"
900.a2,900h2,900,"[0, 0, 0, 105, -2050]"
900.b1,900e3,900,"[0, 0, 0, -9300, 345125]"
900.b2,900e4,900,"[0, 0, 0, -8175, 431750]"
900.b3,900e1,900,"[0, 0, 0, -300, -1375]"
900.b4,900e2,900,"[0, 0, 0, 825, -9250]"
900.c1,900f2,900,"[0, 0, 0, -273000, 54902500]"
900.c2,900f1,900,"[0, 0, 0, -3000, 92500]"
900.d1,900c2,900,"[0, 0, 0, 0, -2700]"
900.d2,900c1,900,"[0, 0, 0, 0, 100]"
900.e1,900d2,900,"[0, 0, 0, -10920, 439220]"
900.e2,900d1,900,"[0, 0, 0, -120, 740]"
900.f1,900a2,900,"[0, 0, 0, 0, -337500]"
900.f2,900a1,900,"[0, 0, 0, 0, 12500]"
900.g1,900b4,900,"[0, 0, 0, -3375, -74250]"
900.g2,900b2,900,"[0, 0, 0, -375, 2750]"
900.g3,900b3,900,"[0, 0, 0, 0, -3375]"
900.g4,900b1,900,"[0, 0, 0, 0, 125]"
900.h1,900g1,900,"[0, 0, 0, -3000, -59375]"
900.h2,900g2,900,"[0, 0, 0, 2625, -256250]"
901.a1,901f1,901,"[0, -1, 1, -4, -2]"
901.b1,901a1,901,"[1, -1, 1, -85, -220]"
901.b2,901a2,901,"[1, -1, 1, 180, -1492]"
901.c1,901d1,901,"[1, -1, 1, -346, -68922]"
901.d1,901b2,901,"[1, 1, 1, -29863, 1910608]"
901.d2,901b1,901,"[1, 1, 1, -29598, 1947602]"
901.e1,901c2,901,"[0, 1, 1, -697, -7320]"
901.e2,901c1,901,"[0, 1, 1, -17, 7]"
901.f1,901e1,901,"[0, 0, 1, -1507, 4209]"
902.a1,902a1,902,"[1, 0, 1, -2382, 77312]"
902.b1,902b1,902,"[1, 0, 0, -64, 192]"
902.b2,902b2,902,"[1, 0, 0, 76, 892]"
903.a1,903a1,903,"[0, 1, 1, 7, 2]"
903.b1,903b3,903,"[0, 1, 1, -7680013, -8194581338]"
903.b2,903b2,903,"[0, 1, 1, -94813, -11269355]"
903.b3,903b1,903,"[0, 1, 1, -43, -43484]"
904.a1,904a1,904,"[0, 0, 0, -35, 78]"
904.a2,904a2,904,"[0, 0, 0, 5, 246]"
905.a1,905b1,905,"[1, 0, 1, -388, -2969]"
905.b1,905a1,905,"[1, 1, 0, -18, 23]"
905.b2,905a2,905,"[1, 1, 0, -13, 42]"
906.a1,906a1,906,"[1, 1, 0, 3395, -211907]"
906.b1,906b1,906,"[1, 1, 0, -16, -32]"
906.c1,906d2,906,"[1, 0, 1, -1970, 18500]"
906.c2,906d1,906,"[1, 0, 1, -1715, 27182]"
906.d1,906c3,906,"[1, 0, 1, -52716, -4662998]"
906.d2,906c2,906,"[1, 0, 1, -621, -7064]"
906.d3,906c1,906,"[1, 0, 1, 54, 64]"
906.e1,906g1,906,"[1, 1, 1, -21, -45]"
906.f1,906e1,906,"[1, 1, 1, -40466325, 99063769563]"
906.g1,906f1,906,"[1, 1, 1, -11, -19]"
906.h1,906h1,906,"[1, 0, 0, -152, 576]"
906.i1,906i1,906,"[1, 0, 0, -6, -6]"
909.a1,909c1,909,"[0, 0, 1, -12, 9]"
909.b1,909a1,909,"[0, 0, 1, -1776, 3834]"
909.c1,909b1,909,"[0, 0, 1, -57, -117]"
910.a1,910c4,910,"[1, 0, 1, -14669, -685008]"
910.a2,910c3,910,"[1, 0, 1, -949, -9984]"
910.a3,910c2,910,"[1, 0, 1, -304, 456]"
910.a4,910c1,910,"[1, 0, 1, -234, 1352]"
910.b1,910a3,910,"[1, -1, 0, -109040, -13831200]"
910.b2,910a2,910,"[1, -1, 0, -7120, -194304]"
910.b3,910a1,910,"[1, -1, 0, -2000, 32000]"
910.b4,910a4,910,"[1, -1, 0, 12880, -1102304]"
910.c1,910d1,910,"[1, -1, 0, -29, -47]"
910.c2,910d2,910,"[1, -1, 0, 41, -285]"
910.d1,910b2,910,"[1, 0, 1, -59, -1154]"
910.d2,910b1,910,"[1, 0, 1, 6, 42]"
910.e1,910e3,910,"[1, 0, 1, -50503198, -146507820272]"
910.e2,910e1,910,"[1, 0, 1, -578448, 183565278]"
910.e3,910e2,910,"[1, 0, 1, 3562177, -168122222]"
910.f1,910g1,910,"[1, -1, 1, -33, 81]"
910.g1,910j6,910,"[1, 0, 0, -529046, -148084874]"
910.g2,910j5,910,"[1, 0, 0, -528976, -148126020]"
910.g3,910j4,910,"[1, 0, 0, -20356, 876120]"
910.g4,910j2,910,"[1, 0, 0, -19116, 1015696]"
910.g5,910j3,910,"[1, 0, 0, -6636, -196784]"
910.g6,910j1,910,"[1, 0, 0, -1196, 15760]"
910.h1,910k2,910,"[1, 0, 0, -5625, -151943]"
910.h2,910k1,910,"[1, 0, 0, -1145, 12025]"
910.i1,910h1,910,"[1, 1, 1, -196, 5829]"
910.j1,910f1,910,"[1, -1, 1, -33898, 2219177]"
910.j2,910f2,910,"[1, -1, 1, 37782, 10304681]"
910.k1,910i2,910,"[1, 1, 1, -76, 223]"
910.k2,910i1,910,"[1, 1, 1, -6, -1]"
912.a1,912a1,912,"[0, -1, 0, -57, -171]"
912.b1,912g3,912,"[0, -1, 0, -1624, -24656]"
912.b2,912g2,912,"[0, -1, 0, -104, -336]"
912.b3,912g1,912,"[0, -1, 0, -24, 48]"
912.b4,912g4,912,"[0, -1, 0, 136, -1872]"
912.c1,912e3,912,"[0, -1, 0, -6848, 220416]"
912.c2,912e4,912,"[0, -1, 0, -6688, 231040]"
912.c3,912e1,912,"[0, -1, 0, -128, 0]"
912.c4,912e2,912,"[0, -1, 0, 512, -512]"
912.d1,912f2,912,"[0, -1, 0, -70245, 7189389]"
912.d2,912f1,912,"[0, -1, 0, 315, 2349]"
912.e1,912b3,912,"[0, -1, 0, -1272, -16560]"
912.e2,912b2,912,"[0, -1, 0, -192, 720]"
912.e3,912b1,912,"[0, -1, 0, -172, 928]"
912.e4,912b4,912,"[0, -1, 0, 568, 4368]"
912.f1,912i1,912,"[0, 1, 0, 3, -9]"
912.g1,912l1,912,"[0, 1, 0, -37, -109]"
912.h1,912h1,912,"[0, 1, 0, -1528, 22484]"
912.h2,912h2,912,"[0, 1, 0, -1368, 27540]"
912.i1,912c1,912,"[0, 1, 0, 55, -93]"
912.j1,912j2,912,"[0, 1, 0, -92, -360]"
912.j2,912j1,912,"[0, 1, 0, 3, -18]"
912.k1,912k3,912,"[0, 1, 0, -1400832, 637689780]"
912.k2,912k2,912,"[0, 1, 0, -87552, 9941940]"
912.k3,912k4,912,"[0, 1, 0, -84992, 10553268]"
912.k4,912k1,912,"[0, 1, 0, -5632, 144308]"
912.l1,912d1,912,"[0, 1, 0, -16, -28]"
912.l2,912d2,912,"[0, 1, 0, 24, -108]"
913.a1,913a1,913,"[1, -1, 1, -115, -476]"
913.b1,913b1,913,"[0, 0, 1, -1, 13]"
914.a1,914a2,914,"[1, -1, 0, -692, -6832]"
914.a2,914a1,914,"[1, -1, 0, -52, -48]"
914.b1,914b1,914,"[1, 0, 1, -2, -2]"
915.a1,915d2,915,"[1, 0, 0, -255, 900]"
915.a2,915d1,915,"[1, 0, 0, 50, 107]"
915.b1,915b3,915,"[1, 1, 0, -367, -2756]"
915.b2,915b2,915,"[1, 1, 0, -62, 111]"
915.b3,915b1,915,"[1, 1, 0, -57, 144]"
915.b4,915b4,915,"[1, 1, 0, 163, 966]"
915.c1,915a1,915,"[0, -1, 1, -460, -11577]"
915.d1,915c1,915,"[0, 1, 1, -6, -25]"
916.a1,916c1,916,"[0, 0, 0, -4, 1]"
916.b1,916e1,916,"[0, -1, 0, -5, -2]"
916.c1,916a2,916,"[0, 0, 0, -76, -255]"
916.c2,916a1,916,"[0, 0, 0, -71, -290]"
916.d1,916d2,916,"[0, 1, 0, -157, -416]"
916.d2,916d1,916,"[0, 1, 0, -77, 236]"
916.e1,916b1,916,"[0, 0, 0, -1013692, 392832257]"
918.a1,918f2,918,"[1, -1, 0, -231, -2179]"
918.a2,918f1,918,"[1, -1, 0, 24, 48]"
918.b1,918a1,918,"[1, -1, 0, -24990, 1526804]"
918.c1,918b1,918,"[1, -1, 0, 0, -18]"
918.d1,918e2,918,"[1, -1, 0, -27, 99]"
918.d2,918e1,918,"[1, -1, 0, 3, -3]"
918.e1,918c1,918,"[1, -1, 0, -771, -8875]"
918.f1,918d1,918,"[1, -1, 0, -48, -768]"
918.f2,918d2,918,"[1, -1, 0, 432, 20448]"
918.g1,918j1,918,"[1, -1, 1, -434, 21169]"
918.g2,918j2,918,"[1, -1, 1, 3886, -555983]"
918.h1,918h1,918,"[1, -1, 1, -86, 357]"
918.i1,918i2,918,"[1, -1, 1, -245, -2429]"
918.i2,918i1,918,"[1, -1, 1, 25, 55]"
918.j1,918k1,918,"[1, -1, 1, -2777, -55623]"
918.k1,918l1,918,"[1, -1, 1, -2, 487]"
918.l1,918g1,918,"[1, -1, 1, -26, 89]"
918.l2,918g2,918,"[1, -1, 1, 214, -1511]"
920.a1,920b1,920,"[0, 0, 0, -187, 991]"
920.b1,920d1,920,"[0, -1, 0, 0, -23]"
920.c1,920a1,920,"[0, 0, 0, 1468, -2844]"
920.d1,920c1,920,"[0, 1, 0, 4, 5]"
921.a1,921a1,921,"[0, -1, 1, -3058, -64080]"
921.b1,921b1,921,"[0, 1, 1, -23, 41]"
921.b2,921b2,921,"[0, 1, 1, 157, -130]"
922.a1,922a1,922,"[1, 0, 0, -2, -2]"
923.a1,923a1,923,"[0, 0, 1, -4, 19]"
924.a1,924a1,924,"[0, -1, 0, 25158, -775719]"
924.b1,924b1,924,"[0, -1, 0, 14, 1057]"
924.c1,924c1,924,"[0, -1, 0, 14, -11]"
924.d1,924d1,924,"[0, -1, 0, -470, -4311]"
924.e1,924e1,924,"[0, 1, 0, -22, 41]"
924.f1,924h1,924,"[0, 1, 0, -17242, 875009]"
924.f2,924h2,924,"[0, 1, 0, 59978, 4520981]"
924.g1,924f1,924,"[0, 1, 0, -1706, -27699]"
924.h1,924g2,924,"[0, 1, 0, -54, -291]"
924.h2,924g1,924,"[0, 1, 0, 6, 9]"
925.a1,925c1,925,"[1, 1, 1, -88, -344]"
925.a2,925c2,925,"[1, 1, 1, 37, -1094]"
925.b1,925b3,925,"[0, -1, 1, -46833, -3885432]"
925.b2,925b2,925,"[0, -1, 1, -583, -5057]"
925.b3,925b1,925,"[0, -1, 1, -83, 318]"
925.c1,925a1,925,"[0, 1, 1, -133, 519]"
925.d1,925d1,925,"[0, -1, 1, -3908, 95343]"
925.e1,925e1,925,"[0, 0, 1, -25, 31]"
926.a1,926a2,926,"[1, 1, 1, -33, 23]"
926.a2,926a1,926,"[1, 1, 1, 7, 7]"
927.a1,927a1,927,"[1, -1, 0, -54, -243]"
928.a1,928b1,928,"[0, -1, 0, -1, 17]"
928.b1,928a1,928,"[0, 1, 0, -1, -17]"
930.a1,930b1,930,"[1, 1, 0, -203, -1347]"
930.b1,930a3,930,"[1, 1, 0, -6628, 204952]"
930.b2,930a2,930,"[1, 1, 0, -428, 2832]"
930.b3,930a1,930,"[1, 1, 0, -108, -432]"
930.b4,930a4,930,"[1, 1, 0, 652, 16008]"
930.c1,930e2,930,"[1, 1, 0, -47, 99]"
930.c2,930e1,930,"[1, 1, 0, 3, 9]"
930.d1,930d2,930,"[1, 1, 0, -37442, 2585844]"
930.d2,930d1,930,"[1, 1, 0, 2238, 181236]"
930.e1,930c1,930,"[1, 1, 0, 98, 244]"
930.f1,930f1,930,"[1, 0, 1, -10400749, 13377941672]"
930.g1,930g3,930,"[1, 0, 1, -1514, -21814]"
930.g2,930g2,930,"[1, 0, 1, -264, 1186]"
930.g3,930g1,930,"[1, 0, 1, -244, 1442]"
930.g4,930g4,930,"[1, 0, 1, 666, 7882]"
930.h1,930h2,930,"[1, 0, 1, -2013, -12344]"
930.h2,930h1,930,"[1, 0, 1, 467, -1432]"
930.i1,930i2,930,"[1, 0, 1, -523, -4642]"
930.i2,930i1,930,"[1, 0, 1, 2, -22]"
930.j1,930j2,930,"[1, 0, 1, -218448, 39279646]"
930.j2,930j1,930,"[1, 0, 1, -13648, 613406]"
930.k1,930k2,930,"[1, 1, 1, -661, -6817]"
930.k2,930k1,930,"[1, 1, 1, -41, -121]"
930.l1,930m2,930,"[1, 1, 1, -161, 119]"
930.l2,930m1,930,"[1, 1, 1, 39, 39]"
930.m1,930l1,930,"[1, 1, 1, -23051, 1344449]"
930.n1,930n4,930,"[1, 0, 0, -635471, -195033699]"
930.n2,930n3,930,"[1, 0, 0, -39651, -3060495]"
930.n3,930n2,930,"[1, 0, 0, -8531, -218655]"
930.n4,930n1,930,"[1, 0, 0, 1389, -22239]"
930.o1,930o5,930,"[1, 0, 0, -307520, -65664060]"
930.o2,930o3,930,"[1, 0, 0, -19220, -1027200]"
930.o3,930o6,930,"[1, 0, 0, -18920, -1060740]"
930.o4,930o4,930,"[1, 0, 0, -3700, 67232]"
930.o5,930o2,930,"[1, 0, 0, -1220, -15600]"
930.o6,930o1,930,"[1, 0, 0, 60, -1008]"
931.a1,931b3,931,"[0, -1, 1, -37697, 2829742]"
931.a2,931b2,931,"[0, -1, 1, -457, 4157]"
931.a3,931b1,931,"[0, -1, 1, 33, -8]"
931.b1,931c1,931,"[0, 1, 1, -2, -3]"
931.c1,931a1,931,"[0, -1, 1, -114, 727]"
933.a1,933a1,933,"[0, -1, 1, -3, -1]"
933.b1,933b1,933,"[0, 1, 1, -399, -3184]"
934.a1,934a1,934,"[1, 0, 1, -3, 0]"
934.b1,934b2,934,"[1, 0, 0, -1889, -31639]"
934.b2,934b1,934,"[1, 0, 0, -129, 521]"
934.c1,934c1,934,"[1, -1, 1, -183, -905]"
935.a1,935a1,935,"[0, 1, 1, -1, -4]"
935.b1,935b1,935,"[0, 1, 1, -13155, 576381]"
935.b2,935b2,935,"[0, 1, 1, -9655, 893306]"
936.a1,936d1,936,"[0, 0, 0, -5862, -162295]"
936.a2,936d2,936,"[0, 0, 0, 5073, -698110]"
936.b1,936e3,936,"[0, 0, 0, -7491, 249550]"
936.b2,936e2,936,"[0, 0, 0, -471, 3850]"
936.b3,936e1,936,"[0, 0, 0, -66, -119]"
936.b4,936e4,936,"[0, 0, 0, 69, 12166]"
936.c1,936a2,936,"[0, 0, 0, -51, 94]"
936.c2,936a1,936,"[0, 0, 0, 9, 10]"
936.d1,936h1,936,"[0, 0, 0, -30, 29]"
936.d2,936h2,936,"[0, 0, 0, 105, 218]"
936.e1,936g2,936,"[0, 0, 0, -615, 5866]"
936.e2,936g1,936,"[0, 0, 0, -30, 133]"
936.f1,936b1,936,"[0, 0, 0, -147, 718]"
936.g1,936f2,936,"[0, 0, 0, -459, -2538]"
936.g2,936f1,936,"[0, 0, 0, 81, -270]"
936.h1,936i3,936,"[0, 0, 0, -2739, 53822]"
936.h2,936i2,936,"[0, 0, 0, -399, -1870]"
936.h3,936i1,936,"[0, 0, 0, -354, -2563]"
936.h4,936i4,936,"[0, 0, 0, 1221, -13210]"
