label,level_norm,level_label,dimension,weight,is_base_change,is_CM,sealed,eigs25
2.2.8.1-425.2-d,425,425.2,1,"[2, 2]",no,no,0,"[-2, 0, -2, -2, -2, -1, -6, 8, 1, 0, -10, -6, -6, 12, 0, -2, -16, -14, -10, 6, 16, -14, 6, 10, 14]"
2.2.8.1-425.2-e,425,425.2,1,"[2, 2]",no,no,0,"[2, 2, -1, 2, 3, -1, 8, -4, -1, -2, -5, 4, 7, -4, -10, -7, -4, 1, 4, 13, 4, -1, -7, 17, -10]"
2.2.8.1-433.1-a,433,433.1,1,"[2, 2]",no,no,0,"[0, 2, 4, 6, -2, -6, 4, -6, -6, 6, 0, 2, -6, 6, -12, -12, -2, 2, 14, 2, -2, 2, -10, 10, -2]"
2.2.8.1-433.2-a,433,433.2,1,"[2, 2]",no,no,0,"[0, 4, 2, 6, -6, -2, -6, 4, -6, 0, 6, -6, 2, -12, 6, -2, -12, 14, 2, -2, 2, -10, 2, -2, 10]"
2.2.8.1-434.1-a,434,434.1,1,"[2, 2]",no,no,0,"[1, 3, 1, -4, 2, 0, 6, -7, 9, -9, -1, -3, -2, 10, -9, 16, 14, -10, -12, -10, -11, -2, -5, -12, -9]"
2.2.8.1-434.1-b,434,434.1,1,"[2, 2]",no,no,0,"[1, 1, -1, 0, -2, 4, 6, 1, -3, 7, 1, -9, -2, 2, 5, -12, -2, -2, -4, -6, -15, -6, -13, 4, -3]"
2.2.8.1-434.1-c,434,434.1,1,"[2, 2]",no,no,0,"[1, 0, 1, 2, 2, -6, 0, 8, -6, 0, -1, -6, 10, -8, 0, -8, 8, 2, -6, 8, 16, -14, 10, -6, -6]"
2.2.8.1-434.1-d,434,434.1,1,"[2, 2]",no,no,0,"[-1, -1, 1, 4, 6, 0, -6, -3, -1, 5, 1, 3, 6, 6, -3, 12, -6, 2, -16, -10, -1, 18, -3, 8, -1]"
2.2.8.1-434.1-e,434,434.1,1,"[2, 2]",no,no,0,"[-1, -2, 1, -4, -6, 0, -2, -8, -2, 0, -1, -2, -2, 2, 12, -8, 0, -4, 6, 6, 16, -12, -14, -12, 4]"
2.2.8.1-434.2-a,434,434.2,1,"[2, 2]",no,no,0,"[-1, -1, 0, 4, 1, 7, 1, -6, 1, -3, -1, 0, 3, 2, -3, 9, 7, 7, 7, 17, 12, 8, -10, -18, 8]"
2.2.8.1-434.2-b,434,434.2,1,"[2, 2]",no,no,0,"[1, -1, 4, 0, 1, 1, -3, -2, -9, 1, 1, 0, -5, 2, -1, 3, 13, 7, -7, 3, 0, 0, 2, -14, -12]"
2.2.8.1-434.2-c,434,434.2,1,"[2, 2]",no,no,0,"[-1, 1, 2, -2, 6, 0, 0, 0, 2, -4, 1, -12, 12, 6, 12, 0, 0, 2, 14, -10, -16, -6, 6, -4, 8]"
2.2.8.1-434.2-d,434,434.2,1,"[2, 2]",no,no,0,"[-1, -1, -2, -2, -2, -4, 0, 0, -6, 4, 1, -8, -8, -6, 4, 0, 0, 2, -2, -6, 8, -14, 6, 16, -4]"
2.2.8.1-434.2-e,434,434.2,1,"[2, 2]",no,no,0,"[-1, 1, -4, 4, -3, -3, 3, 6, 5, 5, 1, 12, 9, 6, -9, -15, 3, -7, -1, -1, -4, 0, -6, 2, 8]"
2.2.8.1-434.3-a,434,434.3,1,"[2, 2]",no,no,0,"[-1, 0, -1, 4, 7, 1, -6, 1, 1, -1, -3, 3, 0, -3, 2, 7, 9, 7, 7, 12, 17, -10, 8, 8, -18]"
2.2.8.1-434.3-b,434,434.3,1,"[2, 2]",no,no,0,"[1, 4, -1, 0, 1, 1, -2, -3, -9, 1, 1, -5, 0, -1, 2, 13, 3, -7, 7, 0, 3, 2, 0, -12, -14]"
2.2.8.1-434.3-c,434,434.3,1,"[2, 2]",no,no,0,"[-1, 2, 1, -2, 0, 6, 0, 0, 2, 1, -4, 12, -12, 12, 6, 0, 0, 14, 2, -16, -10, 6, -6, 8, -4]"
2.2.8.1-434.3-d,434,434.3,1,"[2, 2]",no,no,0,"[-1, -2, -1, -2, -4, -2, 0, 0, -6, 1, 4, -8, -8, 4, -6, 0, 0, -2, 2, 8, -6, 6, -14, -4, 16]"
2.2.8.1-434.3-e,434,434.3,1,"[2, 2]",no,no,0,"[-1, -4, 1, 4, -3, -3, 6, 3, 5, 1, 5, 9, 12, -9, 6, 3, -15, -1, -7, -4, -1, -6, 0, 8, 2]"
2.2.8.1-434.4-a,434,434.4,1,"[2, 2]",no,no,0,"[1, 1, 3, -4, 0, 2, -7, 6, 9, -1, -9, -2, -3, -9, 10, 14, 16, -12, -10, -11, -10, -5, -2, -9, -12]"
2.2.8.1-434.4-b,434,434.4,1,"[2, 2]",no,no,0,"[1, -1, 1, 0, 4, -2, 1, 6, -3, 1, 7, -2, -9, 5, 2, -2, -12, -4, -2, -15, -6, -13, -6, -3, 4]"
2.2.8.1-434.4-c,434,434.4,1,"[2, 2]",no,no,0,"[1, 1, 0, 2, -6, 2, 8, 0, -6, -1, 0, 10, -6, 0, -8, 8, -8, -6, 2, 16, 8, 10, -14, -6, -6]"
2.2.8.1-434.4-d,434,434.4,1,"[2, 2]",no,no,0,"[-1, 1, -1, 4, 0, 6, -3, -6, -1, 1, 5, 6, 3, -3, 6, -6, 12, -16, 2, -1, -10, -3, 18, -1, 8]"
2.2.8.1-434.4-e,434,434.4,1,"[2, 2]",no,no,0,"[-1, 1, -2, -4, 0, -6, -8, -2, -2, -1, 0, -2, -2, 12, 2, 0, -8, 6, -4, 16, 6, -14, -12, 4, -12]"
2.2.8.1-441.1-a,441,441.1,1,"[2, 2]",yes,no,0,"[-1, -1, -1, 1, -6, -6, 0, 0, -6, 0, 0, 2, 2, 0, 0, 0, 0, -6, -6, -16, -16, -14, -14, 18, 18]"
2.2.8.1-441.2-a,441,441.2,1,"[2, 2]",no,no,0,"[2, 0, 2, 1, -2, 2, 4, 4, -6, 2, -2, -2, 2, -12, 12, -12, -12, -6, 6, -10, -10, 10, -10, 2, -2]"
2.2.8.1-441.2-b,441,441.2,1,"[2, 2]",no,no,0,"[1, 0, 2, 1, 4, 6, -6, 0, 8, -4, -6, 6, -2, 10, -4, 8, 0, -14, 10, -8, 14, -6, 0, 2, -18]"
2.2.8.1-441.2-c,441,441.2,1,"[2, 2]",no,no,0,"[-1, 0, -2, -1, 4, -6, -6, 0, -8, -4, 6, -6, -2, 10, 4, -8, 0, -14, -10, 8, -14, 6, 0, -2, -18]"
2.2.8.1-441.2-d,441,441.2,1,"[2, 2]",no,no,0,"[-1, 0, -4, 1, -2, 2, 4, -8, 6, 8, 4, 10, 2, 12, 0, 0, 0, -6, -6, -16, -4, 10, 14, 2, 10]"
2.2.8.1-441.3-a,441,441.3,1,"[2, 2]",no,no,0,"[2, 2, 0, 1, 2, -2, 4, 4, -6, -2, 2, 2, -2, 12, -12, -12, -12, 6, -6, -10, -10, -10, 10, -2, 2]"
2.2.8.1-441.3-b,441,441.3,1,"[2, 2]",no,no,0,"[1, 2, 0, 1, 6, 4, 0, -6, 8, -6, -4, -2, 6, -4, 10, 0, 8, 10, -14, 14, -8, 0, -6, -18, 2]"
2.2.8.1-441.3-c,441,441.3,1,"[2, 2]",no,no,0,"[-1, -2, 0, -1, -6, 4, 0, -6, -8, 6, -4, -2, -6, 4, 10, 0, -8, -10, -14, -14, 8, 0, 6, -18, -2]"
2.2.8.1-441.3-d,441,441.3,1,"[2, 2]",no,no,0,"[-1, -4, 0, 1, 2, -2, -8, 4, 6, 4, 8, 2, 10, 0, 12, 0, 0, -6, -6, -4, -16, 14, 10, 10, 2]"
2.2.8.1-446.1-a,446,446.1,1,"[2, 2]",no,no,0,"[-1, -4, -1, 1, -6, 3, 0, -3, -4, -7, -10, 3, 3, 3, 6, 0, -6, 8, -4, -1, -1, -6, -15, 2, 2]"
2.2.8.1-446.1-b,446,446.1,1,"[2, 2]",no,no,0,"[-1, 0, -1, -5, -2, -3, -8, -3, 8, -5, 10, -1, -9, -7, -2, -16, -10, 12, 12, -3, 11, 14, 3, 2, -18]"
2.2.8.1-446.2-a,446,446.2,1,"[2, 2]",no,no,0,"[-1, -1, -4, 1, 3, -6, -3, 0, -4, -10, -7, 3, 3, 6, 3, -6, 0, -4, 8, -1, -1, -15, -6, 2, 2]"
2.2.8.1-446.2-b,446,446.2,1,"[2, 2]",no,no,0,"[-1, -1, 0, -5, -3, -2, -3, -8, 8, 10, -5, -9, -1, -2, -7, -10, -16, 12, 12, 11, -3, 3, 14, -18, 2]"
2.2.8.1-448.1-a,448,448.1,1,"[2, 2]",no,no,0,"[0, 1, 4, -2, 2, -2, 0, 8, -6, 0, 4, 2, -6, -8, 4, -4, 0, 10, -2, 8, -12, 6, -14, -18, 10]"
2.2.8.1-448.1-b,448,448.1,1,"[2, 2]",no,no,0,"[0, -1, -4, -2, 2, -2, 0, -8, -6, 0, -4, 2, -6, 8, -4, 4, 0, 10, -2, -8, 12, 6, -14, -18, 10]"
2.2.8.1-448.2-a,448,448.2,1,"[2, 2]",no,no,0,"[0, 4, 1, -2, -2, 2, 8, 0, -6, 4, 0, -6, 2, 4, -8, 0, -4, -2, 10, -12, 8, -14, 6, 10, -18]"
2.2.8.1-448.2-b,448,448.2,1,"[2, 2]",no,no,0,"[0, -4, -1, -2, -2, 2, -8, 0, -6, -4, 0, -6, 2, -4, 8, 0, 4, -2, 10, 12, -8, -14, 6, 10, -18]"
2.2.8.1-450.1-a,450,450.1,1,"[2, 2]",yes,no,0,"[-1, -4, -4, 1, 6, 6, 0, 0, 1, 8, 8, -6, -6, 0, 0, 0, 0, 2, 2, 8, 8, 18, 18, 2, 2]"
2.2.8.1-452.1-a,452,452.1,1,"[2, 2]",no,no,0,"[0, -4, -2, 0, 0, -2, -4, -8, -2, 4, -2, -2, -2, 0, -2, -2, 0, -2, 4, 4, 16, 12, -10, 8, 8]"
2.2.8.1-452.2-a,452,452.2,1,"[2, 2]",no,no,0,"[0, -2, -4, 0, -2, 0, -8, -4, -2, -2, 4, -2, -2, -2, 0, 0, -2, 4, -2, 16, 4, -10, 12, 8, 8]"
2.2.8.1-476.1-a,476,476.1,1,"[2, 2]",no,no,0,"[0, 2, 1, 4, 0, -1, 0, 0, -4, -4, -4, 6, 6, -6, 0, -6, 0, 8, 2, -10, -4, 6, -6, 2, -10]"
2.2.8.1-476.1-b,476,476.1,1,"[2, 2]",no,no,0,"[0, -2, -1, -4, -8, -1, 0, 8, -4, -4, -4, -10, 6, -10, 8, 14, 8, 0, -14, -6, 4, -10, 2, 2, 14]"
2.2.8.1-476.2-a,476,476.2,1,"[2, 2]",no,no,0,"[0, 1, 2, -2, 0, -1, 6, 0, 8, -10, 8, 12, 6, -12, 0, 12, -12, -16, 2, -16, 2, 6, 18, -10, 14]"
2.2.8.1-476.2-b,476,476.2,1,"[2, 2]",no,no,0,"[0, 1, 0, 6, 6, -1, -4, -8, -2, 4, -4, -2, -6, 8, -4, 12, 8, -2, -10, 16, 0, 14, 10, 14, -6]"
2.2.8.1-476.3-a,476,476.3,1,"[2, 2]",no,no,0,"[0, 2, 1, -2, -1, 0, 0, 6, 8, 8, -10, 6, 12, 0, -12, -12, 12, 2, -16, 2, -16, 18, 6, 14, -10]"
2.2.8.1-476.3-b,476,476.3,1,"[2, 2]",no,no,0,"[0, 0, 1, 6, -1, 6, -8, -4, -2, -4, 4, -6, -2, -4, 8, 8, 12, -10, -2, 0, 16, 10, 14, -6, 14]"
2.2.8.1-476.4-a,476,476.4,1,"[2, 2]",no,no,0,"[0, 1, 2, 4, -1, 0, 0, 0, -4, -4, -4, 6, 6, 0, -6, 0, -6, 2, 8, -4, -10, -6, 6, -10, 2]"
2.2.8.1-476.4-b,476,476.4,1,"[2, 2]",no,no,0,"[0, -1, -2, -4, -1, -8, 8, 0, -4, -4, -4, 6, -10, 8, -10, 8, 14, -14, 0, 4, -6, 2, -10, 14, 2]"
2.2.8.1-478.1-a,478,478.1,1,"[2, 2]",no,no,0,"[-1, -4, -2, 2, 2, -2, -6, -4, 2, -4, -4, -2, -4, -4, 0, 10, 6, -2, -16, 0, 4, 0, -2, -2, -14]"
2.2.8.1-478.2-a,478,478.2,1,"[2, 2]",no,no,0,"[-1, -2, -4, 2, -2, 2, -4, -6, 2, -4, -4, -4, -2, 0, -4, 6, 10, -16, -2, 4, 0, -2, 0, -14, -2]"
2.2.8.1-479.1-a,479,479.1,1,"[2, 2]",no,no,0,"[-1, 4, 0, 2, 6, 2, 0, -8, -6, 0, 8, -6, -6, 12, 8, 8, -12, -10, 6, -4, -8, -14, 10, 14, -18]"
2.2.8.1-479.2-a,479,479.2,1,"[2, 2]",no,no,0,"[-1, 0, 4, 2, 2, 6, -8, 0, -6, 8, 0, -6, -6, 8, 12, -12, 8, 6, -10, -8, -4, 10, -14, -18, 14]"
2.2.8.1-482.1-a,482,482.1,1,"[2, 2]",no,no,0,"[-1, 2, 0, 2, 2, -2, -6, 4, 2, -8, 8, 12, 12, 8, 0, -8, -14, 2, -16, 0, -4, 14, 0, -18, -2]"
2.2.8.1-482.1-b,482,482.1,1,"[2, 2]",no,no,0,"[-1, -3, -5, 2, 2, 3, -1, 9, 7, 7, -7, -8, 2, 8, 0, 7, -4, 2, 14, 5, 6, -16, -10, -8, 8]"
2.2.8.1-482.1-c,482,482.1,1,"[2, 2]",no,no,0,"[1, 3, -2, 0, 3, -2, 4, 4, -4, 2, -3, 2, -3, -7, 3, 2, -3, 14, -6, 0, 10, 0, -15, -7, 3]"
2.2.8.1-482.1-d,482,482.1,1,"[2, 2]",no,no,0,"[-1, -1, -1, -2, -6, -3, -3, -3, -1, 5, 5, 0, -6, -12, 0, 3, 12, 2, 2, -1, -10, 12, -6, 8, 8]"
2.2.8.1-482.1-e,482,482.1,1,"[2, 2]",no,no,0,"[1, -3, -5, -4, -4, 3, -1, -3, 1, -11, -1, 4, 8, -4, 12, 7, 8, -10, -10, 11, -12, 8, -10, -2, -16]"
2.2.8.1-482.2-a,482,482.2,1,"[2, 2]",no,no,0,"[-1, 0, 2, 2, -2, 2, 4, -6, 2, 8, -8, 12, 12, 0, 8, -14, -8, -16, 2, -4, 0, 0, 14, -2, -18]"
2.2.8.1-482.2-b,482,482.2,1,"[2, 2]",no,no,0,"[-1, -5, -3, 2, 3, 2, 9, -1, 7, -7, 7, 2, -8, 0, 8, -4, 7, 14, 2, 6, 5, -10, -16, 8, -8]"
2.2.8.1-482.2-c,482,482.2,1,"[2, 2]",no,no,0,"[1, -2, 3, 0, -2, 3, 4, 4, -4, -3, 2, -3, 2, 3, -7, -3, 2, -6, 14, 10, 0, -15, 0, 3, -7]"
2.2.8.1-482.2-d,482,482.2,1,"[2, 2]",no,no,0,"[-1, -1, -1, -2, -3, -6, -3, -3, -1, 5, 5, -6, 0, 0, -12, 12, 3, 2, 2, -10, -1, -6, 12, 8, 8]"
2.2.8.1-482.2-e,482,482.2,1,"[2, 2]",no,no,0,"[1, -5, -3, -4, 3, -4, -3, -1, 1, -1, -11, 8, 4, 12, -4, 8, 7, -10, -10, -12, 11, -10, 8, -16, -2]"
2.2.8.1-484.1-a,484,484.1,1,"[2, 2]",yes,no,0,"[0, 2, 2, -5, 6, 6, -3, -3, -1, 5, 5, 0, 0, 0, 0, 15, 15, -4, -4, 2, 2, -9, -9, -7, -7]"
2.2.8.1-487.1-a,487,487.1,1,"[2, 2]",no,no,0,"[0, -1, -4, 4, 3, -6, -3, -6, -4, 5, -7, -6, -3, 6, -9, 12, -12, 5, -13, -10, 8, 9, 3, -1, 2]"
2.2.8.1-487.2-a,487,487.2,1,"[2, 2]",no,no,0,"[0, -4, -1, 4, -6, 3, -6, -3, -4, -7, 5, -3, -6, -9, 6, -12, 12, -13, 5, 8, -10, 3, 9, 2, -1]"
2.2.8.1-496.1-a,496,496.1,1,"[2, 2]",no,no,0,"[0, 4, 4, -2, -6, 2, 8, -4, 2, 1, -8, -2, -10, 0, 0, 0, -8, -14, -10, 16, -16, 2, 14, 18, 10]"
2.2.8.1-496.1-b,496,496.1,1,"[2, 2]",no,no,0,"[0, 4, -2, 4, 0, 6, 0, -6, -10, -1, 4, -6, -6, 12, 6, -12, 0, 14, -4, -8, 10, 6, 0, 8, -4]"
2.2.8.1-496.1-c,496,496.1,1,"[2, 2]",no,no,0,"[0, 2, 2, 0, -2, -2, -4, 6, 6, -1, 8, -8, 12, -8, -8, 8, -12, 14, 4, 0, 0, -10, 0, 18, -2]"
2.2.8.1-496.1-d,496,496.1,1,"[2, 2]",no,no,0,"[0, 0, -4, -2, -2, -6, 0, 4, -6, 1, -8, 10, -6, 8, -12, 0, -8, 2, 14, 8, -4, -14, 6, -2, 6]"
2.2.8.1-496.1-e,496,496.1,1,"[2, 2]",no,no,0,"[0, -2, -2, -4, 6, -2, -4, -6, -2, -1, 0, -12, 0, -8, 8, 16, -12, 6, -8, 0, 0, 14, -4, -14, -10]"
2.2.8.1-496.1-f,496,496.1,1,"[2, 2]",no,no,0,"[0, -4, 2, 0, 4, -2, 8, 6, 6, -1, -4, 10, -6, 4, 10, -4, 0, -10, -8, 0, 6, 14, -12, 12, -8]"
2.2.8.1-496.2-a,496,496.2,1,"[2, 2]",no,no,0,"[0, 4, 4, -2, 2, -6, -4, 8, 2, -8, 1, -10, -2, 0, 0, -8, 0, -10, -14, -16, 16, 14, 2, 10, 18]"
2.2.8.1-496.2-b,496,496.2,1,"[2, 2]",no,no,0,"[0, -2, 4, 4, 6, 0, -6, 0, -10, 4, -1, -6, -6, 6, 12, 0, -12, -4, 14, 10, -8, 0, 6, -4, 8]"
2.2.8.1-496.2-c,496,496.2,1,"[2, 2]",no,no,0,"[0, 2, 2, 0, -2, -2, 6, -4, 6, 8, -1, 12, -8, -8, -8, -12, 8, 4, 14, 0, 0, 0, -10, -2, 18]"
2.2.8.1-496.2-d,496,496.2,1,"[2, 2]",no,no,0,"[0, -4, 0, -2, -6, -2, 4, 0, -6, -8, 1, -6, 10, -12, 8, -8, 0, 14, 2, -4, 8, 6, -14, 6, -2]"
2.2.8.1-496.2-e,496,496.2,1,"[2, 2]",no,no,0,"[0, -2, -2, -4, -2, 6, -6, -4, -2, 0, -1, 0, -12, 8, -8, -12, 16, -8, 6, 0, 0, -4, 14, -10, -14]"
2.2.8.1-496.2-f,496,496.2,1,"[2, 2]",no,no,0,"[0, 2, -4, 0, -2, 4, 6, 8, 6, -4, -1, -6, 10, 10, 4, 0, -4, -8, -10, 6, 0, -12, 14, -8, 12]"
2.2.8.1-497.1-a,497,497.1,1,"[2, 2]",no,no,0,"[1, 1, 0, 4, 4, -4, -4, 4, 6, 0, 6, 2, 2, 0, 0, -12, 1, -4, -2, 0, -16, -2, 0, 16, -4]"
2.2.8.1-497.2-a,497,497.2,1,"[2, 2]",no,no,0,"[0, -4, -1, 2, 4, 2, 4, -6, -2, 8, 6, 6, 0, 4, 12, -8, -1, 4, -6, -8, 0, 14, -8, 14, 8]"
2.2.8.1-497.3-a,497,497.3,1,"[2, 2]",no,no,0,"[0, -1, -4, 2, 2, 4, -6, 4, -2, 6, 8, 0, 6, 12, 4, -1, -8, -6, 4, 0, -8, -8, 14, 8, 14]"
2.2.8.1-497.4-a,497,497.4,1,"[2, 2]",no,no,0,"[1, 0, 1, 4, -4, 4, 4, -4, 6, 6, 0, 2, 2, 0, 0, 1, -12, -2, -4, -16, 0, 0, -2, -4, 16]"
2.2.8.1-503.1-a,503,503.1,1,"[2, 2]",no,no,0,"[2, 2, 2, 1, 2, -3, -9, 3, -2, 4, -3, -4, 7, 0, -4, 4, 12, 11, -5, 11, 3, -10, 16, 3, -18]"
2.2.8.1-503.1-b,503,503.1,1,"[2, 2]",no,no,0,"[0, 2, 2, 1, 6, -3, 3, -9, 2, 8, -7, 0, -9, 12, 12, 12, 0, 11, 11, -1, -1, 6, 0, -13, 14]"
2.2.8.1-503.2-a,503,503.2,1,"[2, 2]",no,no,0,"[2, 2, 2, 1, -3, 2, 3, -9, -2, -3, 4, 7, -4, -4, 0, 12, 4, -5, 11, 3, 11, 16, -10, -18, 3]"
2.2.8.1-503.2-b,503,503.2,1,"[2, 2]",no,no,0,"[0, 2, 2, 1, -3, 6, -9, 3, 2, -7, 8, -9, 0, 12, 12, 0, 12, 11, 11, -1, -1, 0, 6, 14, -13]"
2.2.8.1-504.1-a,504,504.1,1,"[2, 2]",no,no,0,"[0, 4, -1, 1, -6, -2, 4, 8, 6, 8, -8, -2, -6, 8, -4, 0, -16, -14, -6, 8, 4, 2, -6, -6, 14]"
2.2.8.1-504.1-b,504,504.1,1,"[2, 2]",no,no,0,"[0, 2, 1, -1, 6, -4, 6, 4, -8, 0, 0, 4, 2, 0, 10, 0, 4, -14, -2, 8, -14, -14, 10, -10, 4]"
2.2.8.1-504.1-c,504,504.1,1,"[2, 2]",no,no,0,"[0, 0, -1, -1, 6, 2, -4, 4, 6, 4, 0, -2, 6, 8, 0, 8, -8, 14, -6, -4, -12, 6, -10, 2, 10]"
2.2.8.1-504.1-d,504,504.1,1,"[2, 2]",no,no,0,"[0, -4, -1, -1, -2, -2, 0, -4, 2, -4, -8, -6, -2, -8, 12, 0, -8, -10, 10, -12, 8, 6, 6, 10, -10]"
2.2.8.1-504.2-a,504,504.2,1,"[2, 2]",no,no,0,"[0, -1, 4, 1, -2, -6, 8, 4, 6, -8, 8, -6, -2, -4, 8, -16, 0, -6, -14, 4, 8, -6, 2, 14, -6]"
2.2.8.1-504.2-b,504,504.2,1,"[2, 2]",no,no,0,"[0, 1, 2, -1, -4, 6, 4, 6, -8, 0, 0, 2, 4, 10, 0, 4, 0, -2, -14, -14, 8, 10, -14, 4, -10]"
2.2.8.1-504.2-c,504,504.2,1,"[2, 2]",no,no,0,"[0, -1, 0, -1, 2, 6, 4, -4, 6, 0, 4, 6, -2, 0, 8, -8, 8, -6, 14, -12, -4, -10, 6, 10, 2]"
2.2.8.1-504.2-d,504,504.2,1,"[2, 2]",no,no,0,"[0, -1, -4, -1, -2, -2, -4, 0, 2, -8, -4, -2, -6, 12, -8, -8, 0, 10, -10, 8, -12, 6, 6, -10, 10]"
2.2.8.1-508.1-a,508,508.1,1,"[2, 2]",no,no,0,"[0, 0, 4, 4, 2, -2, -8, 4, -2, -4, -2, 2, -6, 4, -6, -10, -12, 2, 14, -8, 4, 6, 12, 16, 10]"
2.2.8.1-508.2-a,508,508.2,1,"[2, 2]",no,no,0,"[0, 4, 0, 4, -2, 2, 4, -8, -2, -2, -4, -6, 2, -6, 4, -12, -10, 14, 2, 4, -8, 12, 6, 10, 16]"
2.2.8.1-511.2-a,511,511.2,1,"[2, 2]",no,no,0,"[0, 1, 5, 1, -3, 6, -9, 0, -4, 8, 5, 3, -9, -9, -6, 3, 0, 1, 11, 8, 8, 0, 12, -16, 8]"
2.2.8.1-511.2-b,511,511.2,1,"[2, 2]",no,no,0,"[-2, 1, 1, 5, -3, 2, 7, 8, -4, 4, -7, -9, 7, -1, -10, -9, -16, 1, 7, 8, 16, 0, -16, -8, 0]"
2.2.8.1-511.2-c,511,511.2,1,"[2, 2]",no,no,0,"[-1, 1, -2, -1, -8, 0, 2, -3, -3, -7, 6, -2, 1, -8, 3, 6, 0, -1, 6, -15, -10, 0, -1, 14, -1]"
2.2.8.1-511.2-d,511,511.2,1,"[2, 2]",no,no,0,"[-2, -1, -3, 1, 5, -6, 7, -8, -4, 4, -3, 3, -9, -9, -2, 3, -8, 1, 3, -16, -8, 0, 0, 8, 16]"
2.2.8.1-511.2-e,511,511.2,1,"[2, 2]",no,no,0,"[0, 1, -4, -2, 6, 0, 6, 6, -4, 8, -4, 6, -6, 6, 0, 12, 12, 1, 2, 8, 8, 12, -18, -16, -10]"
2.2.8.1-511.3-a,511,511.3,1,"[2, 2]",no,no,0,"[0, 5, 1, 1, 6, -3, 0, -9, -4, 5, 8, -9, 3, -6, -9, 0, 3, 11, 1, 8, 8, 12, 0, 8, -16]"
2.2.8.1-511.3-b,511,511.3,1,"[2, 2]",no,no,0,"[-2, 1, 1, 5, 2, -3, 8, 7, -4, -7, 4, 7, -9, -10, -1, -16, -9, 7, 1, 16, 8, -16, 0, 0, -8]"
2.2.8.1-511.3-c,511,511.3,1,"[2, 2]",no,no,0,"[-1, -2, 1, -1, 0, -8, -3, 2, -3, 6, -7, 1, -2, 3, -8, 0, 6, 6, -1, -10, -15, -1, 0, -1, 14]"
2.2.8.1-511.3-d,511,511.3,1,"[2, 2]",no,no,0,"[-2, -3, -1, 1, -6, 5, -8, 7, -4, -3, 4, -9, 3, -2, -9, -8, 3, 3, 1, -8, -16, 0, 0, 16, 8]"
2.2.8.1-511.3-e,511,511.3,1,"[2, 2]",no,no,0,"[0, -4, 1, -2, 0, 6, 6, 6, -4, -4, 8, -6, 6, 0, 6, 12, 12, 2, 1, 8, 8, -18, 12, -10, -16]"
2.2.8.1-512.1-a,512,512.1,1,"[2, 2]",no,no,0,"[0, 4, 0, -2, -6, 2, 4, 8, 2, -8, 8, -6, 10, 0, 8, -8, 12, -10, 6, -8, -16, -10, 6, 2, -6]"
2.2.8.1-512.1-b,512,512.1,1,"[2, 2]",no,no,0,"[0, 4, 0, 2, 6, -2, 4, -8, 2, -8, -8, -6, 10, 0, -8, 8, 12, 10, -6, -8, 16, 10, -6, -2, 6]"
2.2.8.1-512.1-c,512,512.1,1,"[2, 2]",no,no,0,"[0, 0, 4, -2, 2, -6, 8, 4, 2, 8, -8, 10, -6, 8, 0, 12, -8, 6, -10, -16, -8, 6, -10, -6, 2]"
2.2.8.1-512.1-d,512,512.1,1,"[2, 2]",no,no,0,"[0, 0, 4, 2, -2, 6, -8, 4, 2, -8, -8, 10, -6, -8, 0, 12, 8, -6, 10, 16, -8, -6, 10, 6, -2]"
2.2.8.1-512.1-e,512,512.1,1,"[2, 2]",no,no,0,"[0, 0, -4, -2, 2, -6, -8, -4, 2, -8, 8, 10, -6, -8, 0, -12, 8, 6, -10, 16, 8, 6, -10, -6, 2]"
2.2.8.1-512.1-f,512,512.1,1,"[2, 2]",no,no,0,"[0, 0, -4, 2, -2, 6, 8, -4, 2, 8, 8, 10, -6, 8, 0, -12, -8, -6, 10, -16, 8, -6, 10, 6, -2]"
2.2.8.1-512.1-g,512,512.1,1,"[2, 2]",no,no,0,"[0, -4, 0, -2, -6, 2, -4, -8, 2, 8, -8, -6, 10, 0, -8, 8, -12, -10, 6, 8, 16, -10, 6, 2, -6]"
2.2.8.1-512.1-h,512,512.1,1,"[2, 2]",no,no,0,"[0, -4, 0, 2, 6, -2, -4, 8, 2, 8, 8, -6, 10, 0, 8, -8, -12, 10, -6, 8, -16, 10, -6, -2, 6]"
2.2.8.1-514.1-a,514,514.1,1,"[2, 2]",no,no,0,"[-1, 3, 4, -1, 2, -4, 2, 4, -2, 0, 2, -7, 0, 0, -8, -12, 5, 6, 6, -7, -11, 2, -9, -1, 12]"
2.2.8.1-514.1-b,514,514.1,1,"[2, 2]",no,no,0,"[1, 0, 4, 2, -2, -2, -8, -4, -2, 0, 8, -2, -6, -12, 8, 12, -8, -6, -6, -4, 16, 10, -6, 2, 6]"
2.2.8.1-514.1-c,514,514.1,1,"[2, 2]",no,no,0,"[-1, -1, -4, 1, 6, 0, 6, 0, 2, -4, 2, 3, 12, 0, 0, 12, 9, 2, 2, -1, -1, 6, 9, -13, 8]"
2.2.8.1-514.1-d,514,514.1,1,"[2, 2]",no,no,0,"[1, -4, -4, -4, 0, 4, -2, -8, -2, -4, 0, 2, -2, 6, 0, 8, -8, -14, 6, -10, 12, 12, 0, 2, -12]"
2.2.8.1-514.2-a,514,514.2,1,"[2, 2]",no,no,0,"[-1, 4, 3, -1, -4, 2, 4, 2, -2, 2, 0, 0, -7, -8, 0, 5, -12, 6, 6, -11, -7, -9, 2, 12, -1]"
